,gene_id,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,description,hit_num,neg_log_p_adj,sig
128,LOC121884139,-1.83686289591603,-2.1490598157359,-1.52466597609617,1.9055236151051,-12.1122808062611,5.2094712630557195e-12,7.50845100429808e-10,17.4443432166393,microtubule-associated serine/threonine-protein kinase 1-like,129,9.124449648837677,True
129,rela,-0.68329991829056,-0.799747368692606,-0.566852467888513,4.79907250130552,-12.0797845292772,5.52140818303846e-12,7.77854324252568e-10,17.3838673805636,v-rel avian reticuloendotheliosis viral oncogene homolog A,130,9.109101729613265,False
130,fam89b,-1.24802592183064,-1.46199549310056,-1.03405635056072,2.91631051417584,-12.0074114469854,6.287442458029359e-12,8.57064369109424e-10,17.3790154382017,family with sequence similarity 89 member B,131,9.066986559524612,True
131,mark1,-0.945162497842658,-1.10715603339085,-0.783168962294469,3.82890043043686,-12.0112055821463,6.24467682609302e-12,8.57064369109424e-10,17.3459278448097,MAP/microtubule affinity-regulating kinase 1,132,9.066986559524612,False
132,LOC121904145,1.73664263203698,1.44042752796338,2.03285773611057,5.77611663658642,12.069271632426,5.62640450702734e-12,7.86730904837099e-10,17.3399430575091,L-serine dehydratase/L-threonine deaminase-like,133,9.104173789278446,True
133,si:dkey-63b1.1,-2.48219796709383,-2.89411927038434,-2.07027666380333,0.0657060803848184,-12.4050913231923,3.1002641359511297e-12,5.18657581386753e-10,17.3273309284232,B2 bradykinin receptor,134,9.285119269498173,True
134,gpd1b,1.37276198883328,1.13635223162359,1.60917174604297,2.53287453781409,11.9538458568245,6.92455872890019e-12,8.947962545062271e-10,17.2749964314996,glycerol-3-phosphate dehydrogenase 1b,135,9.048275842468437,True
135,ednraa,0.992600949578532,0.8220691834828,1.16313271567426,4.36690176052855,11.9824934320515,6.57592924110897e-12,8.72561167025775e-10,17.25174996182,endothelin receptor type Aa,136,9.059204119015599,False
136,snta1,0.853357144885509,0.706911512338986,0.999802777432032,5.15352205091144,11.9958826305646,6.41925574773935e-12,8.59125678181373e-10,17.2121679851858,"syntrophin, alpha 1",137,9.065943300256972,False
137,LOC121900142,-0.669426014341936,-0.78410992444538,-0.554742104238491,5.71859657384893,-12.0164973989615,6.1855313187101596e-12,8.57064369109424e-10,17.2079787838044,unconventional myosin-IXb,138,9.066986559524612,False
138,llgl1,-0.719590930446105,-0.842984817481503,-0.596197043410706,5.92361601139276,-12.0052121442655,6.31237033340986e-12,8.57064369109424e-10,17.1773623691541,LLGL scribble cell polarity complex component 1,139,9.066986559524612,False
139,LOC121912097,0.938843372699056,0.777202334157354,1.10048441124076,5.05047693569471,11.9569197902705,6.886252731799039e-12,8.947962545062271e-10,17.1533342959725,meteorin-like protein,140,9.048275842468437,False
140,itgb2,-1.51851225819751,-1.7795495272318,-1.25747498916323,6.15489462721259,-11.9754981494862,6.65935031673618e-12,8.72561167025775e-10,17.1425584511715,"integrin, beta 2",141,9.059204119015599,True
141,LOC121891211,0.883884174347776,0.732228518839456,1.0355398298561,6.79384117694558,11.99815727825,6.3930246217377996e-12,8.59125678181373e-10,17.1388328146218,voltage-dependent calcium channel subunit alpha-2/delta-1-like,142,9.065943300256972,False
142,prex1,-1.70441539357674,-2.00011392759216,-1.40871685956132,3.1905604886028,-11.8659927752791,8.11769247250029e-12,1.0277108368732302e-09,17.1250928342973,"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1",143,8.98812906395546,True
143,LOC121908127,0.743174576780175,0.615447083068899,0.870902070491451,6.27307762848188,11.9779985757867,6.62940706293167e-12,8.72561167025775e-10,17.11397926847,zinc finger protein GLIS1,144,9.059204119015599,False
144,itfg1,-0.653528564069215,-0.766337912379284,-0.540719215759146,5.11173761540288,-11.9260681566493,7.280856270069479e-12,9.34393177618437e-10,17.0795518821147,integrin alpha FG-GAP repeat containing 1,145,9.029470341179325,False
145,gdf10a,-4.15552290942072,-4.86006453287362,-3.45098128596781,0.545684024326717,-12.1421845154248,4.9385037819586094e-12,7.17308103585725e-10,16.9522072137424,growth differentiation factor 10a,146,9.144294262817589,True
146,LOC121883514,1.48428367645125,1.22639190165607,1.74217545124643,5.34865933158935,11.8483322302542,8.382144407548519e-12,1.04704159842824e-09,16.9268671332187,"myosin heavy chain, fast skeletal muscle-like",147,8.980036063680318,True
147,aco1,-0.691158748651793,-0.811327077402124,-0.570990419901461,5.400647436279,-11.8403786602553,8.50413352767328e-12,1.05524470137758e-09,16.904544033769,"aconitase 1, soluble",148,8.976646819858942,False
148,niban2a,-1.20757215764179,-1.41900348866603,-0.996140826617544,4.22927249151575,-11.7576776797462,9.886757016466959e-12,1.17992462558944e-09,16.8533924990855,niban apoptosis regulator 2a,149,8.928145734843127,True
149,ghra,1.54600367593801,1.27448439610769,1.81752295576833,2.32938528818001,11.7216203841859,1.05603902097557e-11,1.21392657276192e-09,16.8426833373925,growth hormone receptor a,150,8.915807581801735,True
150,LOC121899335,-1.0294099591862,-1.20928816403255,-0.849531754339851,4.91424733323505,-11.7811483287523,9.47225922149027e-12,1.14041470780365e-09,16.8401642769754,neurotrypsin-like,151,8.942937190278066,True
151,aebp1a,0.712558372988384,0.588585896769476,0.836530849207292,7.10864288449586,11.8324035997568,8.62829438547106e-12,1.05665589477497e-09,16.8204248994027,AE binding protein 1a,152,8.976066419817654,False
152,LOC121895699,2.15963640685018,1.77880410558614,2.54046870811421,3.01658400298133,11.6741337893812,1.15205822491107e-11,1.2925817341412402e-09,16.77772277574,paired box protein Pax-7-like,153,8.888541985515092,True
153,soul5,2.32785508312132,1.92470900824761,2.73100115799503,0.989744520288165,11.8869738646878,7.81468377612405e-12,9.96079795328138e-10,16.7630651135109,heme-binding protein soul5,154,9.001705869123919,True
154,hbegfa,-1.07347958633018,-1.26107926537617,-0.885879907284193,6.76189726491502,-11.7798429982201,9.49483345345414e-12,1.14041470780365e-09,16.7358453378012,heparin-binding EGF-like growth factor a,155,8.942937190278066,True
155,LOC121883515,1.50508534464353,1.24085847539511,1.76931221389195,4.7934733893131,11.7263256590424,1.0469860816726199e-11,1.21392657276192e-09,16.7121528350137,"myosin heavy chain, fast skeletal muscle",156,8.915807581801735,True
156,fah,1.0335907577057,0.851212692949429,1.21596882246197,4.09292965242444,11.6668554560485,1.1675534250633001e-11,1.3021695550839901e-09,16.7009382867942,fumarylacetoacetate hydrolase (fumarylacetoacetase),157,8.885332462739385,True
157,LOC121908553,-0.665163043481304,-0.781727215229804,-0.548598871732805,6.09521700769837,-11.7473750055929,1.00745789392719e-11,1.1839719435458102e-09,16.6947639699122,RING finger protein 11-like,158,8.926658588920198,False
158,si:ch73-22o12.1,-2.28336343368067,-2.67968005726369,-1.88704681009765,1.10117931010027,-11.8607064047242,8.19593527824319e-12,1.03065261280834e-09,16.6729335482788,nectin-2,159,8.986887691421694,True
159,dip2ba,-0.90161904730534,-1.05963673904241,-0.743601355568267,6.94479298661425,-11.7461398561478,1.0097342292871899e-11,1.1839719435458102e-09,16.6653653302203,disco-interacting protein 2 homolog Ba,160,8.926658588920198,False
160,slc1a3a,1.47566224799304,1.21407769843127,1.73724679755481,2.29960717213667,11.6132207397006,1.28858482774072e-11,1.4202478774928102e-09,16.645084463338,solute carrier family 1 member 3a,161,8.847635851087034,True
161,si:dkey-238d18.4,1.96229020589696,1.61629987784499,2.30828053394893,1.34687329058996,11.6755428156795,1.14908309926322e-11,1.2925817341412402e-09,16.6209237264093,TBC1 domain family member 15,162,8.888541985515092,True
162,LOC121909219,-0.543986096484486,-0.639746407879796,-0.448225785089177,6.49776264607793,-11.6944567843011,1.1099060654490699e-11,1.26038242111025e-09,16.5811153620994,purine nucleoside phosphorylase-like,163,8.899497662676756,False
163,cdo1,1.85130723339008,1.52161219383982,2.18100227294033,2.58391749557655,11.559628793683,1.42250335873801e-11,1.53180720877437e-09,16.5622115361623,"cysteine dioxygenase, type I",164,8.814795890992048,True
164,oplah,1.0050032828255,0.826685625366744,1.18332094028425,3.67810663321497,11.6024827990507,1.3143337201673899e-11,1.4401561938465802e-09,16.5534772227168,"5-oxoprolinase, ATP-hydrolysing",165,8.841590403427647,True
165,spsb3b,1.449675110582,1.19178982989702,1.70756039126698,2.54482438484327,11.5723598819898,1.3894407583143599e-11,1.5135715814489402e-09,16.5491811296562,splA/ryanodine receptor domain and SOCS box containing 3b,166,8.819997035101753,True
166,ccbe1,2.54379333116625,2.09794177897418,2.98964488335832,0.207523546794903,11.745441458182,1.01102370159219e-11,1.1839719435458102e-09,16.5491189342531,collagen and calcium binding EGF domains 1,167,8.926658588920198,True
167,mylk4b,3.43624175302908,2.83842335127988,4.03406015477828,-0.532476205933926,11.8329283413399,8.620067613722119e-12,1.05665589477497e-09,16.5489423707608,"myosin light chain kinase family, member 4b",168,8.976066419817654,True
168,LOC121905900,2.43405200939977,2.01026023302344,2.8578437857761,-0.497828507591134,11.8237470959186,8.76518554894988e-12,1.0664498807186602e-09,16.5469783249633,skin secretory protein xP2-like,169,8.972059550002447,True
169,sema4ba,1.37122979159714,1.12654179677614,1.61591778641814,3.83792482555484,11.5365348234296,1.48456759702452e-11,1.5804740378095701e-09,16.4664960782472,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4Ba",170,8.801212633850753,True
170,dbn1,-0.958057240314942,-1.12743448605905,-0.788679994570837,8.28499835317181,-11.6443216635574,1.2169057230993e-11,1.34918121501252e-09,16.4466151313108,drebrin 1,171,8.869929714231427,False
171,tmeff2a,1.72752528746845,1.41952189184824,2.03552868308866,4.63944690743848,11.5464030123529,1.4577119614642597e-11,1.5607513726831902e-09,16.4384032322459,transmembrane protein with EGF-like and two follistatin-like domains 2a,172,8.806666274433852,True
172,LOC121887271,-0.931299012352104,-1.09701424656595,-0.765583778138262,5.16405934383833,-11.5692314764515,1.3974909728914199e-11,1.5135715814489402e-09,16.4200285471708,carbohydrate sulfotransferase 15-like,173,8.819997035101753,False
173,il11ra,0.890438380713592,0.730316359788785,1.0505604016384,3.75457604829503,11.4480261167843,1.74952632761683e-11,1.82115971114203e-09,16.31767489266,"interleukin 11 receptor, alpha",174,8.739651965997409,False
174,LOC121889464,-2.0779921430201,-2.45298943793779,-1.7029948481024,4.2980377018437,-11.4075812137647,1.8864185881796297e-11,1.95280801584098e-09,16.2194322334549,eukaryotic translation initiation factor 5A-1,175,8.709340450905309,True
175,LOC121883527,1.39896899148083,1.14761712352603,1.65032085943563,5.22030736521675,11.4578669362027,1.71779725638156e-11,1.8082228760011901e-09,16.2040655698025,"myosin heavy chain, fast skeletal muscle-like",176,8.742748040756693,True
176,LOC121891238,1.17895849113359,0.967341988645138,1.39057499362204,5.73820724366118,11.469032555589,1.68251513770301e-11,1.7810896121548702e-09,16.2025410367743,sodium- and chloride-dependent betaine transporter-like,177,8.74931422928167,True
177,si:ch211-168f7.5,0.942962132116132,0.771949630851219,1.11397463338105,3.05314973724431,11.3512632722722,2.09570134165281e-11,2.1340845673124302e-09,16.1804983015867,mucin-5AC,178,8.670788374794663,False
178,hgd,2.14353300417925,1.75404060720235,2.53302540115616,1.50471445168266,11.3294543370131,2.1830568235641e-11,2.1873762408085903e-09,16.1398393231174,"homogentisate 1,2-dioxygenase",179,8.660076509484796,True
179,ensab,0.687610557468704,0.563977570156383,0.811243544781025,6.29788003134454,11.4494856238984,1.7447825871492e-11,1.82115971114203e-09,16.1351718628268,endosulfine alpha b,180,8.739651965997409,False
180,fign,3.48538002775236,2.8914739541067,4.07928610139802,0.156750584570877,12.0812028008954,5.50739913361114e-12,7.77854324252568e-10,16.0638743591739,fidgetin,181,9.109101729613265,True
181,abtb2b,0.851453745306577,0.696128512272035,1.00677897834112,3.17316686446116,11.2848775084825,2.3734992199551198e-11,2.3233287194238403e-09,16.046181619932,ankyrin repeat and BTB (POZ) domain containing 2b,182,8.633889339088263,False
182,nek8,-1.30278621857794,-1.53947790464472,-1.06609453251117,4.48629571025757,-11.3309925892691,2.1767739044133e-11,2.1873762408085903e-09,16.0402554217434,NIMA-related kinase 8,183,8.660076509484796,True
183,mical2a,-1.37655165560557,-1.62655282610928,-1.12655048510186,5.59505298524459,-11.3351761667862,2.1597805230155698e-11,2.1873762408085903e-09,15.977012387936,"microtubule associated monooxygenase, calponin and LIM domain containing 2a",184,8.660076509484796,True
184,myadma,-1.18169517655526,-1.3957438706347,-0.967646482475825,6.35608742929043,-11.3650325366375,2.0424144520013897e-11,2.0911868626857903e-09,15.9742575486745,myeloid associated differentiation marker a,185,8.679607158092237,True
185,eif4a1a,-0.428284802427556,-0.505753209697846,-0.350816395157266,10.4273647707649,-11.3811419445801,1.98184255093873e-11,2.04031779543621e-09,15.9128434076303,eukaryotic translation initiation factor 4A1A,186,8.69030218254706,False
186,mmp13b,-2.22047364696118,-2.62651210338969,-1.81443519053267,0.674618848188832,-11.2578707483809,2.4971445195272598e-11,2.4118039619784603e-09,15.8972455028222,matrix metallopeptidase 13b,187,8.617657995740442,True
187,dennd2da,1.93223262026321,1.57969720573464,2.28476803479177,1.3575589171923,11.2832565125745,2.3807392545731798e-11,2.3233287194238403e-09,15.871710269938,DENN/MADD domain containing 2Da,188,8.633889339088263,True
188,LOC121889522,-0.849084823968335,-1.00466990790382,-0.693499740032855,4.26738064808309,-11.2346855982153,2.6085924177994498e-11,2.4810759458024503e-09,15.8662389848402,protein mono-ADP-ribosyltransferase PARP14-like,189,8.605359941758376,False
189,cdk4,-0.507429783177684,-0.599848857492847,-0.415010708862521,6.37982641004995,-11.3029587603191,2.29426465373364e-11,2.27447813846599e-09,15.8451928315144,cyclin-dependent kinase 4,190,8.643118233109346,False
190,LOC121910885,2.27069504667326,1.85412448974011,2.68726560360642,2.90001447282198,11.221425868839,2.67462569555293e-11,2.5310334170492603e-09,15.833940307393,"glycogen phosphorylase, muscle form-like",191,8.596702120845583,True
191,LOC121903293,-3.36838400819515,-3.95987842024661,-2.77688959614369,-1.15628617960357,-11.7232696327998,1.0528567032899e-11,1.21392657276192e-09,15.8280921999874,T-box transcription factor TBX3-like,192,8.915807581801735,True
192,prdm1c,-1.55487554972673,-1.84239686676421,-1.26735423268925,2.60519158074295,-11.1327738857446,3.16281815108848e-11,2.87678270373518e-09,15.7864612148393,"PR domain containing 1c, with ZNF domain",193,8.541092941075533,True
193,capgb,-1.13611501090499,-1.34409660065269,-0.928133421157299,5.79512847843455,-11.2454077587114,2.5564277918447e-11,2.45611388134417e-09,15.7799260118258,"capping protein (actin filament), gelsolin-like b",194,8.609751500359556,True
194,tbc1d19,-1.40290055026777,-1.66175545345076,-1.14404564708478,1.73819728465053,-11.1570220897246,3.02078530995472e-11,2.78819972180402e-09,15.7451472876905,"TBC1 domain family, member 19",195,8.55467612046974,True
195,psph,-0.711276620547336,-0.841844168870691,-0.58070907222398,5.32838522902629,-11.2145302692862,2.70964523928579e-11,2.55128758032653e-09,15.7321524914981,phosphoserine phosphatase,196,8.59324058509479,False
196,lrp10,-0.831980136435526,-0.984321579290361,-0.679638693580691,6.94841788068935,-11.2427536911227,2.5692390497062298e-11,2.45611388134417e-09,15.7129805832847,low density lipoprotein receptor-related protein 10,197,8.609751500359556,False
197,mark2b,-0.496751373717182,-0.588023669394294,-0.405479078040069,5.78648551378164,-11.2041239788723,2.7633924550696197e-11,2.57600420052933e-09,15.6811604959189,MAP/microtubule affinity-regulating kinase 2b,198,8.589053433134733,False
198,paip2b,-0.429053721552556,-0.507885766962295,-0.350221676142817,7.53532770328753,-11.2043503748963,2.76221151412292e-11,2.57600420052933e-09,15.6252267365359,poly(A) binding protein interacting protein 2B,199,8.589053433134733,False
199,meltf,2.86427752567302,2.33463210316294,3.39392294818311,-0.0246196446251264,11.1328837768864,3.1621591533206294e-11,2.87678270373518e-09,15.6169836921893,melanotransferrin,200,8.541092941075533,True
200,gnai3,-2.76924189358978,-3.28169476497449,-2.25678902220506,1.7058395018105,-11.1246092460175,3.21217867600962e-11,2.90756482378707e-09,15.615601130918,"guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 3",201,8.536470593951469,True
201,LOC121904285,2.85609947936746,2.33116881234449,3.38103014639043,0.690438240858196,11.2008037419583,2.7807716673734598e-11,2.57937221443448e-09,15.5449252362304,cytochrome P450 27C1,202,8.588485982789951,True
