,gene_id,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,description,hit_num,neg_log_p_adj,sig
130,boc,1.15377661914824,0.971376852670439,1.33617638562605,6.36486564872624,12.9545308735749,2.22711700078043e-13,3.35291614422836e-11,20.4227221689143,"BOC cell adhesion associated, oncogene regulated",131,10.474577308054718,True
131,LOC121899090,-3.15217927802023,-3.65095964613677,-2.65339890990369,3.28858989746604,-12.9427270604163,2.27684210810516e-13,3.40180909515531e-11,20.3564005108756,collagen alpha-1(XXVI) chain,132,10.468290062048242,True
132,fn1b,1.45586345459683,1.22654114143981,1.68518576775386,5.61278389839698,13.0016528213322,2.03949311244203e-13,3.09406793566014e-11,20.3555449749645,fibronectin 1b,133,10.509470154838844,True
133,cachd1,1.73586254923085,1.45749711153064,2.01422798693107,4.30504715757376,12.7709809280933,3.14474363348885e-13,4.5270535722384695e-11,20.2518636061214,cache domain containing 1,134,10.344184366121075,True
134,pdia4,0.878936826333419,0.739588954004897,1.01828469866194,7.05754158838982,12.9175917152256,2.38657424045055e-13,3.5355068603935794e-11,20.2018333330862,"protein disulfide isomerase family A, member 4",135,10.451548315702365,False
135,adm2a,-1.16901467783987,-1.35576031142618,-0.982269044253565,6.48203457794699,-12.8201687692597,2.86601972254654e-13,4.1869363680046495e-11,20.1658759427989,adrenomedullin 2a,136,10.378103639355832,True
136,cgnl1,1.71772238315728,1.4399418440473,1.99550292226726,3.50864577473472,12.6641309581464,3.8505795717408e-13,5.46809592476611e-11,20.0651327844124,cingulin-like 1,137,10.262163875371371,True
137,LOC121906227,3.80057729606734,3.191811071792,4.40934352034267,2.63958321421748,12.7856630593751,3.05874023548358e-13,4.4356231561917094e-11,20.0012637017084,protein S100-A6-like,138,10.35304535795536,True
138,dnm3b,-1.39234557445758,-1.61751603271771,-1.16717511619744,6.21146875104106,-12.6636780687136,3.85389581960496e-13,5.46809592476611e-11,19.9478498130189,dynamin 3b,139,10.262163875371371,True
139,LOC121889156,-1.63162286917879,-1.89615545862969,-1.36709027972789,7.30283512047929,-12.6317881995749,4.09495927457221e-13,5.768627629508079e-11,19.9437042347275,synaptopodin-2,140,10.238927494265864,True
140,LOC121887076,-1.97334261875137,-2.294049866412,-1.65263537109075,7.69695544461248,-12.6013755675163,4.3393306705310597e-13,5.94307496418149e-11,19.9383788225789,synaptopodin 2-like protein,141,10.225988791645706,True
141,plcl5,-1.68546088808867,-1.96045348451123,-1.41046829166612,3.18626321899836,-12.5522595800773,4.76615675304055e-13,6.48263058506661e-11,19.8400086624164,phospholipase C like 5,142,10.188248726112388,True
142,afap1,-1.09003591827507,-1.26706572677034,-0.9130061097798,6.06065925869471,-12.610103283893,4.2677033235678997e-13,5.927298939958179e-11,19.7634096822703,actin filament associated protein 1,143,10.227143168812896,True
143,hs6st1a,1.14822946966385,0.96178313795821,1.33467580136948,6.14011129334085,12.6124390438997,4.24874127965958e-13,5.927298939958179e-11,19.7629204188256,heparan sulfate 6-O-sulfotransferase 1a,144,10.227143168812896,True
144,LOC121896449,2.08707693973186,1.74508779979805,2.42906607966568,3.31427684838251,12.4982837130934,5.28537774652846e-13,7.091035368505729e-11,19.7528622381601,cytosolic sulfotransferase 3-like,145,10.149290348455873,True
145,cotl1,-1.00863185551815,-1.17250419038205,-0.844759520654244,5.69159784454038,-12.6052444763192,4.3074274844374097e-13,5.94063530406116e-11,19.6692000508804,coactosin-like F-actin binding protein 1,146,10.226167108167894,True
146,si:ch211-236l14.4,-1.33772406134728,-1.55848785360907,-1.11696026908548,4.84361405744049,-12.4097469963692,6.26665279605311e-13,8.197924472861919e-11,19.5048522316395,SITS-binding protein,147,10.08629608713813,True
147,kirrel3l,-2.44633802593617,-2.85266425574015,-2.04001179613219,5.62668919700504,-12.3300785128239,7.30978912983117e-13,9.30088136893744e-11,19.4318299283053,"kirre like nephrin family adhesion molecule 3, like",148,10.031475894937538,True
148,met,2.23744927958635,1.86611727331031,2.60878128586238,4.82485606581911,12.3399968699225,7.17073162715301e-13,9.183192801994269e-11,19.4311130447775,"MET proto-oncogene, receptor tyrosine kinase",149,10.0370062975339,True
149,frem1b,-1.62810215048943,-1.89687894598332,-1.35932535499553,5.35589099721085,-12.4054954177012,6.318246221858899e-13,8.197924472861919e-11,19.4237863701399,Fras1 related extracellular matrix 1b,150,10.08629608713813,True
150,fsta,-1.13656573807875,-1.32417569669034,-0.948955779467169,6.56082902615226,-12.4068892879174,6.301283433713739e-13,8.197924472861919e-11,19.3205008046617,follistatin a,151,10.08629608713813,True
151,fgf13a,2.05408625591683,1.71209695347938,2.39607555835427,5.62308038058798,12.3007159487098,7.73795911752679e-13,9.78256600742713e-11,19.3048517096896,fibroblast growth factor 13a,152,10.00954721303478,True
152,ppp1r14bb,-1.01583537387858,-1.18361803713084,-0.848052710626324,8.52537677062951,-12.3993946389267,6.39304493306999e-13,8.240760272549429e-11,19.244362265317,"protein phosphatase 1, regulatory (inhibitor) subunit 14Bb",153,10.084032719499293,True
153,LOC121893956,1.6822001332148,1.40023864554294,1.96416162088667,2.56452357578688,12.2183371327798,9.08249475228549e-13,1.1265720849344301e-10,19.2136133855891,MAM domain-containing glycosylphosphatidylinositol anchor protein 1,154,9.948241014248492,True
154,fibina,1.75398704864525,1.45939060879265,2.04858348849784,1.60530544574035,12.1933523154863,9.53613311110908e-13,1.17544760760808e-10,19.1646234138435,fin bud initiation factor a,155,9.929796723607344,True
155,LOC121909298,0.698117751411111,0.583642379160447,0.812593123661775,9.2504696164872,12.489379183387,5.37647629059554e-13,7.1645179326436e-11,19.1617763247156,calreticulin-like,156,10.144813025955546,False
156,myl9b,-0.65796003701561,-0.766104529440586,-0.549815544590635,9.51807576613907,-12.460037350889,5.68826576968893e-13,7.529126007369469e-11,19.1579805162981,"myosin, light chain 9b, regulatory",157,10.123255434450874,False
157,LOC121901059,1.57430729395031,1.3094182520104,1.83919633589021,5.54593030614184,12.171658236887,9.94892066831728e-13,1.20375836454327e-10,19.0859785086167,lipoprotein lipase,158,9.91946068207936,True
158,uchl1,-1.37812373044288,-1.6087495094708,-1.14749795141495,7.22839388835564,-12.2378350452218,8.743944700210879e-13,1.09144352770607e-10,19.0591027616329,ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase),159,9.961998730170246,True
159,si:ch73-43g23.1,-1.69048285585802,-1.97462111097859,-1.40634460073745,6.52382997748028,-12.1844322089192,9.70368559495476e-13,1.18133387224505e-10,19.0311510722544,serine/arginine repetitive matrix protein 2,160,9.927627343384165,True
160,zgc:113337,2.08349809242396,1.73103959996662,2.43595658488131,5.91882046362318,12.1062423128238,1.13085756380213e-12,1.34354053453649e-10,18.9881293162017,uncharacterized LOC121907024,161,9.87174922639496,True
161,LOC121908813,1.02586038737553,0.854446110879123,1.19727466387193,6.33259529464771,12.2564727717494,8.43246536569384e-13,1.0592680378485e-10,18.9581421150471,tissue factor-like,162,9.974994131838306,True
162,serpinh1b,-0.737392688604067,-0.858193360698008,-0.616592016510125,12.8136322845852,-12.5012577943711,5.2553063955943e-13,7.091035368505729e-11,18.9304745667336,"serpin peptidase inhibitor, clade H (heat shock protein 47), member 1b",163,10.149290348455873,False
163,ctdsp2,1.01066463046078,0.840838509023743,1.18049075189782,6.49862062898671,12.1878418621477,9.63928487619716e-13,1.18078246166683e-10,18.8744993132163,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2",164,9.92783010611206,True
164,LOC121880729,-0.883772810102621,-1.03258762938315,-0.734957990822093,6.44639822963581,-12.1623833852034,1.0130969558914399e-12,1.21831086366409e-10,18.7942273646819,tubulin beta-4B chain-like,165,9.914241883174087,False
165,LOC121897966,-2.32347329142749,-2.71927787866585,-1.92766870418913,3.1263038961714,-12.0221210297031,1.3342992379867399e-12,1.56717393074143e-10,18.7837020266689,pleckstrin homology domain-containing family A member 7-like,166,9.804882801253564,True
166,LOC121905827,-0.94966694637803,-1.11022440560123,-0.789109487154832,6.7481712936991,-12.1133724291309,1.11515217640544e-12,1.33291098321624e-10,18.7099583896426,riboflavin transporter 2-like,167,9.875198853428502,False
167,gdf10a,-2.90593061410503,-3.40109171487334,-2.41076951333673,0.545539975263833,-12.0188511060695,1.34292868013032e-12,1.56717393074143e-10,18.7055040096428,growth differentiation factor 10a,168,9.804882801253564,True
168,lamb1b,2.29184509529478,1.89923063893447,2.68445955165509,4.98146575814281,11.9548245944123,1.52397567041318e-12,1.75765193987654e-10,18.6967182307764,"laminin, beta 1b",169,9.755067122184224,True
169,itga5,-1.47397431563342,-1.72511162161544,-1.2228370096514,6.62731613616136,-12.0199571430437,1.3400034013465998e-12,1.56717393074143e-10,18.6841247555014,"integrin, alpha 5 (fibronectin receptor, alpha polypeptide)",170,9.804882801253564,True
170,plcd1b,2.41295455076402,1.9988636724435,2.82704542908454,0.0037851183653689,11.9337713458644,1.58884860872842e-12,1.8112874139504002e-10,18.6302954189993,"phospholipase C, delta 1b",171,9.74201263064188,True
171,im:7151449,1.29359028476079,1.0729882432163,1.51419232630528,4.37271540506442,12.009127408484,1.36893074039253e-12,1.58812070953068e-10,18.6163597387271,complement decay-accelerating factor,172,9.799116490894603,True
172,LOC121889192,1.34963970750701,1.11734906473386,1.58193035028015,1.92360315134792,11.8989972948457,1.7022911645444499e-12,1.91843350555118e-10,18.5541208061101,cytochrome P450 26B1,173,9.71705324920096,True
173,LOC121895713,-1.72446346551679,-2.02194561866595,-1.42698131236763,7.08233571750155,-11.8718203510232,1.79673172298034e-12,2.0019854825208001e-10,18.520205563205,uncharacterized LOC121895713,174,9.698539076149391,True
174,atf6,-0.742937937185094,-0.870287620132907,-0.615588254237282,7.30470799018888,-11.9475512457919,1.5460737128533998e-12,1.77277126540086e-10,18.3655460330215,activating transcription factor 6,175,9.751347296312552,False
175,LOC121909824,1.46980912444471,1.21519760792096,1.72442064096846,2.96012490274176,11.8224403073935,1.98236641803611e-12,2.1841469551121801e-10,18.2866080763741,hexokinase-2-like,176,9.660718144517112,True
176,si:ch73-281f12.4,-2.18564791297518,-2.56759093352536,-1.80370489242501,3.78722870394555,-11.7194129810949,2.43593502410031e-12,2.62521915548122e-10,18.2399000068932,Ras-associating and dilute domain-containing protein-like,177,9.580834435479627,True
177,LOC121900042,-1.35607195945008,-1.59267410222097,-1.11946981667918,5.7053808978562,-11.7378430135699,2.3475771536525997e-12,2.54389651782069e-10,18.2180545427363,phosphodiesterase 4D interacting protein,178,9.594500559161014,True
178,xirp1,-1.79949560847952,-2.11173314680993,-1.48725807014911,8.76864953906763,-11.8029321688468,2.06104112366429e-12,2.24573773706669e-10,18.1406720233641,xin actin binding repeat containing 1,179,9.648640963121405,True
179,adam8a,-0.944887249659063,-1.10735952251074,-0.78241497680739,7.58690443873682,-11.9103621552035,1.66432673385542e-12,1.8864282669595701e-10,18.1183516426874,ADAM metallopeptidase domain 8a,180,9.724359704566318,False
180,bcap31,-0.781314538972161,-0.916713600761925,-0.645915477182397,7.18191932118933,-11.8177414798604,2.00102943959063e-12,2.19246125597814e-10,18.0972780942521,B cell receptor associated protein 31,181,9.659068072517714,False
181,LOC121898263,1.10161952703987,0.910933608153115,1.29230544592662,6.54080263614766,11.8314299295943,1.94715839844995e-12,2.15740774911404e-10,18.0334146604807,transmembrane protein 91-like,182,9.666067765674065,True
182,hs3st3b1b,1.08048085413402,0.891417062671616,1.26954464559642,6.54597815839543,11.7039631894307,2.51263797149404e-12,2.69316554748942e-10,17.9439295737412,heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1b,183,9.569736949911405,True
183,LOC121903590,-3.29700516818957,-3.8789124576926,-2.71509787868654,6.54167994227539,-11.6035282724299,3.07573768777269e-12,3.27890263125692e-10,17.9198731474817,olfactomedin-like protein 2A,184,9.48427147974286,True
184,bin2b,-2.1928320289226,-2.58187095009738,-1.80379310774783,3.90993686094323,-11.5434745070359,3.4729834624083897e-12,3.62403067966234e-10,17.8790351505173,bridging integrator 2b,185,9.44080813440812,True
185,aatkb,3.94810973256717,3.26830558041308,4.62791388472126,1.23236656828113,11.894046618947,1.7191064697497699e-12,1.92637601115938e-10,17.7616659322696,apoptosis-associated tyrosine kinase b,186,9.71525893858567,True
186,hexb,0.966021012023689,0.795388337996662,1.13665368605072,7.18282615822563,11.594408846994,3.13291339919202e-12,3.28655947121622e-10,17.7047861359857,hexosaminidase B (beta polypeptide),187,9.483258504631946,False
187,LOC121888972,-1.85977131472341,-2.19330046387856,-1.52624216556825,4.40679960365824,-11.419576118829,4.46805079702948e-12,4.56574600098525e-10,17.6464016247467,equilibrative nucleoside transporter 2,188,9.340488252600235,True
188,capgb,-0.886544417718333,-1.04309751909332,-0.729991316343345,5.79498442937167,-11.5974646762532,3.11363359502755e-12,3.28380116369697e-10,17.6184815375509,"capping protein (actin filament), gelsolin-like b",189,9.483623147570725,False
189,aplp2,-0.639089580887326,-0.751935265892914,-0.526243895881738,7.08919427853975,-11.5984783069549,3.10726539356775e-12,3.28380116369697e-10,17.5952457321201,amyloid beta (A4) precursor-like protein 2,190,9.483623147570725,False
190,LOC121884139,-2.44484094923826,-2.88234605349626,-2.00733584498026,1.90537956604222,-11.4443655487942,4.2477975525381495e-12,4.39823938788566e-10,17.5615520427615,microtubule-associated serine/threonine-protein kinase 1-like,191,9.356721136501282,True
191,LOC121882689,-1.26160593682453,-1.4895735665473,-1.03363830710175,6.27043491987872,-11.3337799075145,5.32530963986314e-12,5.38593624191697e-10,17.3728819541092,dihydropyrimidinase-related protein 5-like,192,9.268738792021338,True
192,LOC121889464,-3.13173472143867,-3.69222596011802,-2.57124348275931,4.29789365278081,-11.4430125297161,4.2595260272090095e-12,4.39823938788566e-10,17.3360578757582,eukaryotic translation initiation factor 5A-1,193,9.356721136501282,True
193,bahd1,2.16556098394986,1.77164909127006,2.55947287662965,3.11021949490814,11.2588895802882,6.2114309997823595e-12,6.10683494320696e-10,17.2801382037691,bromo adjacent homology domain containing 1,194,9.21418381804624,True
194,cgref1,-1.7457790359068,-2.06426223093227,-1.42729584088133,4.06418985023654,-11.2260503821969,6.64653355919551e-12,6.48925420071554e-10,17.2296373871124,cell growth regulator with EF-hand domain 1,195,9.187805213080306,True
195,pde8a,1.70438205434814,1.39281769640042,2.01594641229587,2.9936535957789,11.2032342666092,6.96718247965941e-12,6.70276940799234e-10,17.2085179066104,phosphodiesterase 8A,196,9.173745721164098,True
196,wu:fb13g09,1.37131322084978,1.12185211826787,1.62077432343169,3.21442129275985,11.2579174542288,6.22388106472264e-12,6.10683494320696e-10,17.1922245714906,multidrug resistance-associated protein 5,197,9.21418381804624,True
197,LOC121906491,1.92840819974468,1.5756024736838,2.28121392580555,5.12878519628959,11.1940586694945,7.1005775774913895e-12,6.79794130986822e-10,17.1900631765267,"fibroblast activation protein, alpha",198,9.167622589224921,True
198,ptx3a,-1.57787889130962,-1.866099147563,-1.28965863505624,5.862665865045,-11.2117498828299,6.8456869996397095e-12,6.65077039442829e-10,17.1551424179179,"pentraxin 3, long a",199,9.177128045122405,True
199,tefa,0.665440262893738,0.545457476380931,0.785423049406545,7.5702963352815,11.3583269352397,5.0640403593209095e-12,5.14809298796531e-10,17.1110035122136,"TEF transcription factor, PAR bZIP family member a",200,9.288353617207532,False
200,glulb,1.16175739238329,0.950758930562062,1.37275585420452,7.76223527500566,11.2761381956485,5.99473464302512e-12,5.946058972314281e-10,17.0656319754982,glutamate-ammonia ligase (glutamine synthase) b,201,9.225770787828075,True
201,fbn2b,3.51981636826336,2.87191105594146,4.16772168058527,6.35612207683147,11.1258371841892,8.17843419615806e-12,7.680718057934721e-10,17.0457952876801,fibrillin 2b,202,9.114598176580314,True
202,cct7,-0.631125584861248,-0.744285041843705,-0.517966127878791,10.3290911192131,-11.422184366322,4.44433388465823e-12,4.56516421214738e-10,17.0438460846951,"chaperonin containing TCP1, subunit 7 (eta)",203,9.340543595972662,False
203,tent5bb,1.0239475436534,0.83797144721191,1.2099236400949,2.6231310119784,11.2757338191632,5.999724852908129e-12,5.946058972314281e-10,17.0273855182856,terminal nucleotidyltransferase 5Bb,204,9.225770787828075,True
204,mgst3a,-1.04527364638698,-1.23507591134975,-0.855471381424209,7.38205774550316,-11.278538978412,5.96519551485989e-12,5.946058972314281e-10,16.9825574983494,microsomal glutathione S-transferase 3a,205,9.225770787828075,True
