tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
8240,Thunnus maccoyii,121907509,0,live,tgfbr2l,,transforming growth factor beta receptor-like,TGF-beta receptor type-2,,11,NC_056543.1,33247074,33289105,plus,9,
8240,Thunnus maccoyii,121907190,0,live,lrp1bb,,low density lipoprotein receptor-related protein 1Bb,low-density lipoprotein receptor-related protein 1B,,11,NC_056543.1,10985912,11267050,plus,91,
8240,Thunnus maccoyii,121907019,0,live,nr1i2,,"nuclear receptor subfamily 1, group I, member 2",nuclear receptor subfamily 1 group I member 2,,11,NC_056543.1,20716259,20726655,minus,9,
8240,Thunnus maccoyii,121906836,0,live,grb14,,growth factor receptor-bound protein 14,growth factor receptor-bound protein 14,,11,NC_056543.1,17309856,17342084,minus,16,
8240,Thunnus maccoyii,121906628,0,live,htr2aa,,"5-hydroxytryptamine (serotonin) receptor 2A, genome duplicate a",5-hydroxytryptamine receptor 2A,,11,NC_056543.1,32462141,32515256,plus,6,
8240,Thunnus maccoyii,121906185,0,live,gprc6a,,"G protein-coupled receptor, class C, group 6, member A",G-protein coupled receptor family C group 6 member A,,10,NC_056542.1,34149638,34162749,plus,7,
8240,Thunnus maccoyii,121905837,0,live,ptpn3,,protein tyrosine phosphatase non-receptor type 3,tyrosine-protein phosphatase non-receptor type 3,,10,NC_056542.1,16759639,16777082,plus,28,
8240,Thunnus maccoyii,121905513,0,live,nr1d2a,,"nuclear receptor subfamily 1, group D, member 2a",nuclear receptor subfamily 1 group D member 2a,,10,NC_056542.1,6868472,6874814,minus,9,
8240,Thunnus maccoyii,121905239,0,live,ptprub,,protein tyrosine phosphatase receptor type Ub,receptor-type tyrosine-protein phosphatase U,,10,NC_056542.1,19924070,20092412,plus,31,
8240,Thunnus maccoyii,121905056,0,live,si:dkey-260g12.1,,tumor necrosis factor receptor superfamily member 14,tumor necrosis factor receptor superfamily member 14,,10,NC_056542.1,14216827,14221868,minus,10,
8240,Thunnus maccoyii,121903606,0,live,adgrd2,,adhesion G protein-coupled receptor D2,adhesion G-protein coupled receptor D2,,9,NC_056541.1,32978965,33017120,plus,26,
8240,Thunnus maccoyii,121903603,0,live,fgfr1a,,fibroblast growth factor receptor 1a,fibroblast growth factor receptor 1-A,,9,NC_056541.1,26826498,26855328,minus,19,
8240,Thunnus maccoyii,121900086,0,live,ptgfr,,prostaglandin F receptor (FP),prostaglandin F2-alpha receptor,,7,NC_056539.1,13605724,13624541,plus,5,
8240,Thunnus maccoyii,121899382,0,live,relt,,RELT TNF receptor,tumor necrosis factor receptor superfamily member 19L,,6,NC_056538.1,15904707,15935278,plus,12,
8240,Thunnus maccoyii,121898640,0,live,epha4l,,"eph receptor A4, like",ephrin type-A receptor 4,,6,NC_056538.1,6530348,6586681,plus,19,
8240,Thunnus maccoyii,121898242,0,live,ptgir,,prostaglandin I2 receptor,prostacyclin receptor,,6,NC_056538.1,19713520,19739400,minus,5,
8240,Thunnus maccoyii,121896884,0,live,lyve1b,,lymphatic vessel endothelial hyaluronic receptor 1b,lymphatic vessel endothelial hyaluronic receptor 1b,,5,NC_056537.1,6643299,6648497,minus,6,
8240,Thunnus maccoyii,121896844,0,live,trhr2,,thyrotropin releasing hormone receptor 2,thyrotropin releasing hormone receptor 2,,5,NC_056537.1,32698981,32721397,minus,7,
8240,Thunnus maccoyii,121896382,0,live,celsr3,,"cadherin, EGF LAG seven-pass G-type receptor 3",cadherin EGF LAG seven-pass G-type receptor 3,,4,NC_056536.1,11120212,11229955,plus,37,
8240,Thunnus maccoyii,121896197,0,live,oprl1,,opiate receptor-like 1,nociceptin receptor,,4,NC_056536.1,30112535,30217536,minus,7,
8240,Thunnus maccoyii,121896194,0,live,nr2c2,,"nuclear receptor subfamily 2, group C, member 2",nuclear receptor subfamily 2 group C member 2,,4,NC_056536.1,21803284,21814984,plus,16,
8240,Thunnus maccoyii,121889902,0,live,tnk1,,"tyrosine kinase, non-receptor, 1",non-receptor tyrosine-protein kinase TNK1,,22,NC_056554.1,12694087,12707442,plus,15,
8240,Thunnus maccoyii,121889597,0,live,tlr2,,toll-like receptor 2,toll-like receptor 2,,22,NC_056554.1,24810827,24821424,plus,14,
8240,Thunnus maccoyii,121888067,0,live,tacr3l,,tachykinin receptor 3-like,tachykinin receptor 3-like,,2,NC_056534.1,16822630,16832358,plus,5,
8240,Thunnus maccoyii,121885805,0,live,adora2ab,,adenosine A2a receptor b,adenosine A2a receptor b,,19,NC_056551.1,12215568,12225146,plus,7,
8240,Thunnus maccoyii,121885651,0,live,grin1a,,"glutamate receptor, ionotropic, N-methyl D-aspartate 1a","glutamate receptor ionotropic, NMDA 1a",,19,NC_056551.1,6596799,6631439,minus,21,
8240,Thunnus maccoyii,121885414,0,live,npy8ar,,neuropeptide Y receptor Y8a,neuropeptide Y receptor Y8a,,19,NC_056551.1,27272197,27314863,plus,5,
8240,Thunnus maccoyii,121885331,0,live,grk3,,G protein-coupled receptor kinase 3,beta-adrenergic receptor kinase 2,,19,NC_056551.1,24620040,24690360,plus,22,
8240,Thunnus maccoyii,121884643,0,live,mrc2,,"mannose receptor, C type 2",C-type mannose receptor 2,,18,NC_056550.1,22030836,22065534,plus,29,
8240,Thunnus maccoyii,121884318,0,live,gper1,,G protein-coupled estrogen receptor 1,G-protein coupled estrogen receptor 1,,18,NC_056550.1,19636242,19645444,minus,4,
8240,Thunnus maccoyii,121883496,0,live,ngfra,,"nerve growth factor receptor a (TNFR superfamily, member 16)",tumor necrosis factor receptor superfamily member 16,,18,NC_056550.1,23287760,23318531,plus,7,
8240,Thunnus maccoyii,121880742,0,live,ptpn21,,protein tyrosine phosphatase non-receptor type 21,tyrosine-protein phosphatase non-receptor type 21,,16,NC_056548.1,12852222,12869105,minus,20,
8240,Thunnus maccoyii,121912754,0,live,LOC121912754,,tumor necrosis factor receptor superfamily member 6B-like,tumor necrosis factor receptor superfamily member 6B-like,,15,NC_056547.1,3126993,3135037,minus,6,
8240,Thunnus maccoyii,121911203,0,live,LOC121911203,,bone morphogenetic protein receptor type-1A-like,bone morphogenetic protein receptor type-1A-like,,14,NC_056546.1,1515629,1575482,plus,13,
8240,Thunnus maccoyii,121909998,0,live,LOC121909998,,tumor necrosis factor receptor superfamily member 14-like,tumor necrosis factor receptor superfamily member 14-like,,13,NC_056545.1,2588163,2591612,minus,6,
8240,Thunnus maccoyii,121909765,0,live,LOC121909765,,olfactory receptor 1-like,olfactory receptor 1-like|uncharacterized protein LOC121909765,,13,NC_056545.1,16446727,16461566,minus,4,
8240,Thunnus maccoyii,121907938,0,live,LOC121907938,,chemokine XC receptor 1-like,chemokine XC receptor 1-like,,12,NC_056544.1,19963730,19966434,plus,3,
8240,Thunnus maccoyii,121905983,0,live,LOC121905983,,gamma-aminobutyric acid type B receptor subunit 2-like,gamma-aminobutyric acid type B receptor subunit 2-like,,10,NC_056542.1,1501483,1525288,minus,21,
8240,Thunnus maccoyii,121904949,0,live,LOC121904949,,olfactory receptor 4D9,olfactory receptor 4D9,,10,NC_056542.1,3056226,3062062,minus,4,
8240,Thunnus maccoyii,121904938,0,live,LOC121904938,,somatostatin receptor type 5-like,somatostatin receptor type 5-like,,2,NC_056534.1,7527529,7543311,plus,4,
8240,Thunnus maccoyii,121904168,0,live,LOC121904168,,probable G-protein coupled receptor 21,probable G-protein coupled receptor 21,,9,NC_056541.1,3844670,3850741,minus,2,
8240,Thunnus maccoyii,121896189,0,live,LOC121896189,,scavenger receptor cysteine-rich type 1 protein M130,scavenger receptor cysteine-rich type 1 protein M130,,4,NC_056536.1,5605565,5621020,plus,19,
8240,Thunnus maccoyii,121893833,0,live,LOC121893833,,macrophage-stimulating protein receptor-like,macrophage-stimulating protein receptor-like,,3,NC_056535.1,19672942,19685741,plus,22,
8240,Thunnus maccoyii,121892382,0,live,LOC121892382,,2-oxoglutarate receptor 1-like,2-oxoglutarate receptor 1-like,,24,NC_056556.1,16298914,16304458,minus,4,
8240,Thunnus maccoyii,121892275,0,live,LOC121892275,,insulin receptor substrate 2-like,insulin receptor substrate 2-like,,24,NC_056556.1,15784033,15798055,minus,3,
8240,Thunnus maccoyii,121891952,0,live,LOC121891952,,G-protein coupled bile acid receptor 1-like,G-protein coupled bile acid receptor 1-like,,24,NC_056556.1,10044279,10051911,plus,6,
8240,Thunnus maccoyii,121891930,0,live,LOC121891930,,insulin receptor substrate 1-like,insulin receptor substrate 1-like,,24,NC_056556.1,10114666,10121763,plus,7,
8240,Thunnus maccoyii,121891083,0,live,LOC121891083,,leucine-rich repeat-containing G-protein coupled receptor 5-like,leucine-rich repeat-containing G-protein coupled receptor 5-like,,23,NC_056555.1,23274497,23323298,minus,21,
8240,Thunnus maccoyii,121888460,0,live,LOC121888460,,toll-like receptor 13,toll-like receptor 13,,21,NC_056553.1,6904577,6912088,plus,4,
8240,Thunnus maccoyii,121888318,0,live,LOC121888318,,lysophosphatidic acid receptor 6-like,lysophosphatidic acid receptor 6-like,,21,NC_056553.1,1549779,1554433,minus,5,
8240,Thunnus maccoyii,121887416,0,live,LOC121887416,,glucagon receptor-like,glucagon receptor-like,,20,NC_056552.1,17251338,17261318,plus,14,
8240,Thunnus maccoyii,121887161,0,live,LOC121887161,,hydroxycarboxylic acid receptor 2-like,hydroxycarboxylic acid receptor 2-like,,20,NC_056552.1,2312371,2318798,plus,4,
8240,Thunnus maccoyii,121887159,0,live,LOC121887159,,hydroxycarboxylic acid receptor 2-like,hydroxycarboxylic acid receptor 2-like,,20,NC_056552.1,2323291,2329333,plus,4,
8240,Thunnus maccoyii,121886006,0,live,LOC121886006,,anthrax toxin receptor 1-like,anthrax toxin receptor 1-like,,19,NC_056551.1,14116482,14135384,plus,19,
8240,Thunnus maccoyii,121883431,0,live,LOC121883431,,prostaglandin E2 receptor EP1 subtype-like,prostaglandin E2 receptor EP1 subtype-like,,18,NC_056550.1,6388274,6393621,minus,4,
8240,Thunnus maccoyii,121882404,0,live,LOC121882404,,trace amine-associated receptor 1-like,trace amine-associated receptor 1-like,,17,NC_056549.1,25277235,25278851,plus,2,
8240,Thunnus maccoyii,121881490,0,live,LOC121881490,,gamma-aminobutyric acid receptor subunit rho-1-like,gamma-aminobutyric acid receptor subunit rho-1-like,,16,NC_056548.1,14655572,14670614,plus,12,
8240,Thunnus maccoyii,121908981,0,live,si:ch211-119o8.4,,somatostatin receptor type 3,galanin receptor type 1|somatostatin receptor type 3,,12,NC_056544.1,6991853,6998249,minus,4,
8240,Thunnus maccoyii,121906269,0,live,chrnb2,,"cholinergic receptor, nicotinic, beta 2",neuronal acetylcholine receptor subunit beta-2,,10,NC_056542.1,16225486,16246085,minus,8,
8240,Thunnus maccoyii,121904521,0,live,tacr1a,,tachykinin receptor 1a,tachykinin receptor 1a,,9,NC_056541.1,34806875,34847268,plus,7,
8240,Thunnus maccoyii,121902566,0,live,p2ry4,,pyrimidinergic receptor P2Y4,P2Y purinoceptor 4,,8,NC_056540.1,20320656,20324243,plus,4,
8240,Thunnus maccoyii,121902087,0,live,gabra6a,,gamma-aminobutyric acid type A receptor subunit alpha6a,gamma-aminobutyric acid receptor subunit alpha-6a,,8,NC_056540.1,13942749,13949572,plus,11,
8240,Thunnus maccoyii,121900466,0,live,lpar3,,lysophosphatidic acid receptor 3,lysophosphatidic acid receptor 3,,7,NC_056539.1,17551553,17560848,plus,4,
8240,Thunnus maccoyii,121899174,0,live,aipl1,,aryl hydrocarbon receptor interacting protein-like 1,aryl-hydrocarbon-interacting protein-like 1,,6,NC_056538.1,17138863,17144277,plus,6,
8240,Thunnus maccoyii,121896071,0,live,lrp1ab,,low density lipoprotein receptor-related protein 1Ab,low-density lipoprotein receptor-related protein 1,,4,NC_056536.1,17213597,17302797,minus,89,
8240,Thunnus maccoyii,121888295,0,live,tnk2a,,"tyrosine kinase, non-receptor, 2a",activated CDC42 kinase 1,,21,NC_056553.1,7018283,7045082,plus,22,
8240,Thunnus maccoyii,121888049,0,live,tgfbr1b,,"transforming growth factor, beta receptor 1 b",TGF-beta receptor type-1b,,21,NC_056553.1,24659326,24737959,minus,10,
8240,Thunnus maccoyii,121887249,0,live,lrp2b,,low density lipoprotein receptor-related protein 2b,low-density lipoprotein receptor-related protein 2,,20,NC_056552.1,14965609,15002965,plus,78,
8240,Thunnus maccoyii,121884090,0,live,ldlra,,low density lipoprotein receptor a,low density lipoprotein receptor a,,18,NC_056550.1,6861327,6871505,plus,18,
8240,Thunnus maccoyii,121883709,0,live,ldlrb,,low density lipoprotein receptor b,low-density lipoprotein receptor,,2,NC_056534.1,37510643,37523851,minus,18,
8240,Thunnus maccoyii,121911779,0,live,LOC121911779,,ovarian cancer G-protein coupled receptor 1-like,mas-related G-protein coupled receptor member B1-like|ovarian cancer G-protein coupled receptor 1-like,,14,NC_056546.1,3547366,3550196,plus,4,
8240,Thunnus maccoyii,121911456,0,live,LOC121911456,,asialoglycoprotein receptor 1-like,CD209 antigen-like protein A|asialoglycoprotein receptor 1-like,,2,NC_056534.1,35056470,35062982,plus,7,
8240,Thunnus maccoyii,121910005,0,live,LOC121910005,,tumor necrosis factor receptor superfamily member 14-like,tumor necrosis factor receptor superfamily member 14-like|tumor necrosis factor receptor superfamily member 5-like,,13,NC_056545.1,2809069,2819124,plus,6,
8240,Thunnus maccoyii,121909997,0,live,LOC121909997,,tumor necrosis factor receptor superfamily member 14-like,tumor necrosis factor receptor superfamily member 14-like,,13,NC_056545.1,2633070,2640114,plus,7,
8240,Thunnus maccoyii,121909991,0,live,LOC121909991,,tumor necrosis factor receptor superfamily member 14-like,tumor necrosis factor receptor superfamily member 14-like,,13,NC_056545.1,2356006,2363730,plus,8,
8240,Thunnus maccoyii,121901784,0,live,LOC121901784,,neuronal acetylcholine receptor subunit alpha-9-II,neuronal acetylcholine receptor subunit alpha-9-II,,8,NC_056540.1,15726449,15734527,plus,7,
8240,Thunnus maccoyii,121901089,0,live,LOC121901089,,very low-density lipoprotein receptor-like,very low-density lipoprotein receptor-like,,7,NC_056539.1,21786116,21806730,minus,13,
8240,Thunnus maccoyii,121899326,0,live,LOC121899326,,extracellular calcium-sensing receptor-like,extracellular calcium-sensing receptor-like,,6,NC_056538.1,21816928,21821548,plus,10,
8240,Thunnus maccoyii,121895397,0,live,LOC121895397,,metabotropic glutamate receptor 4-like,metabotropic glutamate receptor 4-like,,4,NC_056536.1,24325758,24472001,plus,10,
8240,Thunnus maccoyii,121894315,0,live,LOC121894315,,receptor-type tyrosine-protein phosphatase gamma-like,receptor-type tyrosine-protein phosphatase gamma-like,,3,NC_056535.1,1400054,1886343,plus,30,
8240,Thunnus maccoyii,121892178,0,live,LOC121892178,,vasoactive intestinal polypeptide receptor-like,secretin receptor-like|vasoactive intestinal polypeptide receptor-like,,24,NC_056556.1,14768275,14776817,plus,13,
8240,Thunnus maccoyii,121886379,0,live,LOC121886379,,5-hydroxytryptamine receptor 3A-like,5-hydroxytryptamine receptor 3A-like,,20,NC_056552.1,9153134,9162351,minus,10,
8240,Thunnus maccoyii,121909741,0,live,gria3a,,"glutamate receptor, ionotropic, AMPA 3a",glutamate receptor 3a,,13,NC_056545.1,21923046,21994245,plus,17,
8240,Thunnus maccoyii,121908879,0,live,ptprdb,,protein tyrosine phosphatase receptor type Db,protein tyrosine phosphatase receptor type Db,,2,NC_056534.1,38250176,38401525,minus,43,
8240,Thunnus maccoyii,121907484,0,live,il1rapl1a,,interleukin 1 receptor accessory protein-like 1a,interleukin-1 receptor accessory protein-like 1-A,,11,NC_056543.1,22770838,23047867,minus,19,
8240,Thunnus maccoyii,121903280,0,live,ncor2,,nuclear receptor corepressor 2,nuclear receptor corepressor 2,,9,NC_056541.1,26622310,26727838,plus,48,
8240,Thunnus maccoyii,121901629,0,live,kdrl,,kinase insert domain receptor like,vascular endothelial growth factor receptor kdr-like,,8,NC_056540.1,20104645,20153671,minus,33,
8240,Thunnus maccoyii,121901391,0,live,ppargc1b,,"peroxisome proliferator-activated receptor gamma, coactivator 1 beta",peroxisome proliferator-activated receptor gamma coactivator 1-beta,,8,NC_056540.1,29954479,30062505,plus,20,
8240,Thunnus maccoyii,121899561,0,live,gria4a,,"glutamate receptor, ionotropic, AMPA 4a",glutamate receptor 4a,,6,NC_056538.1,15503589,15610928,plus,21,
8240,Thunnus maccoyii,121898669,0,live,esrrd,,estrogen-related receptor delta,estrogen-related receptor gamma,,6,NC_056538.1,33153915,33171442,minus,12,
8240,Thunnus maccoyii,121892956,0,live,ncoa3,,nuclear receptor coactivator 3,nuclear receptor coactivator 3,,3,NC_056535.1,8438053,8476834,minus,26,
8240,Thunnus maccoyii,121891897,0,live,itpr1b,,"inositol 1,4,5-trisphosphate receptor, type 1b","inositol 1,4,5-trisphosphate receptor type 1",,3,NC_056535.1,7563115,7650446,plus,62,
8240,Thunnus maccoyii,121889537,0,live,sorcs2,,sortilin-related VPS10 domain containing receptor 2,VPS10 domain-containing receptor SorCS2,,22,NC_056554.1,3632974,3980963,minus,34,
8240,Thunnus maccoyii,121888860,0,live,paqr9,,progestin and adipoQ receptor family member 9,membrane progesterone receptor epsilon,,22,NC_056554.1,2623796,2663051,plus,19,
8240,Thunnus maccoyii,121913921,0,live,LOC121913921,,X-linked interleukin-1 receptor accessory protein-like 2,X-linked interleukin-1 receptor accessory protein-like 2|interleukin-1 receptor accessory protein-like|interleukin-1 receptor-like 1|interleukin-18 receptor 1-like,,1,NC_056533.1,28255916,28275071,minus,15,
8240,Thunnus maccoyii,121908104,0,live,LOC121908104,,receptor-type tyrosine-protein phosphatase N2-like,receptor-type tyrosine-protein phosphatase N2-like,,12,NC_056544.1,27211549,27461704,minus,30,
8240,Thunnus maccoyii,121900047,0,live,LOC121900047,,epidermal growth factor receptor substrate 15-like 1,epidermal growth factor receptor substrate 15-like 1,,7,NC_056539.1,1013390,1065805,minus,28,
8240,Thunnus maccoyii,121892375,0,live,LOC121892375,,receptor tyrosine-protein kinase erbB-4-like,receptor tyrosine-protein kinase erbB-4-like,,24,NC_056556.1,7851705,8122080,plus,36,
8240,Thunnus maccoyii,121889711,0,live,LOC121889711,,low affinity immunoglobulin gamma Fc region receptor II-b-like,low affinity immunoglobulin gamma Fc region receptor II-b-like,,22,NC_056554.1,26198331,26209380,minus,15,
8240,Thunnus maccoyii,121889701,0,live,LOC121889701,,low affinity immunoglobulin gamma Fc region receptor III-like,Fc receptor-like protein 5|low affinity immunoglobulin gamma Fc region receptor III-like,,22,NC_056554.1,24272611,24286168,minus,15,
