"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"985","non-canonical Wnt signaling pathway","Biological Process",1.36895067817761,0.00706711583789094,0.0638695078059951,0.0533724901163508,"GO:0035567","47/4411","111/14261",47,"gpc4/LOC121892112/fzd4/rhoab/LOC121882009/wnt1/wnt7bb/calm3a/LOC121914132/LOC121888971/plcb3/ap2b1/sfrp5/LOC121899311/adgra3/LOC121905675/ap2s1/ago4/prickle1b/ror1/cltca/fzd2/fzd9b/ppp3r1a/mov10a/wnt9a/wnt7aa/LOC121882298/LOC121912923/lef1/prickle1a/gpc6a/gnb1b/dvl2/gsk3ba/LOC121908525/gnat2/LOC121895446/gsk3ab/tiam1a/ryk/LOC121896162/camk2a/LOC121905677/LOC121905817/smurf1/ctnnb1"
"986","regulation of cardiac muscle contraction by calcium ion signaling","Biological Process",1.71755979369757,0.00730472310166536,0.0655748208492069,0.0547975332499315,"GO:0010882","17/4411","32/14261",17,"camk2d1/LOC121882009/LOC121884341/atp1a2a/calm3a/ank2b/LOC121912077/prkacab/LOC121880591/cacna1c/slc8a1b/clic2/casq2/pkd2/unm_hu7910/atp1b1b/prkacaa"
"987","positive regulation of transcription from RNA polymerase II promoter in response to stress","Biological Process",1.71755979369757,0.00730472310166536,0.0655748208492069,0.0547975332499315,"GO:0036003","17/4411","32/14261",17,"hspa5/LOC121908701/LOC121900419/atf6/si:dkey-151g10.3/atf3/hif1aa/notch1a/eif2ak3/atf4a/stk39/xbp1/sesn2/nfe2l1b/tp53/mbtps2/gcn1"
"988","eye pigment metabolic process","Biological Process",1.71755979369757,0.00730472310166536,0.0655748208492069,0.0547975332499315,"GO:0042441","17/4411","32/14261",17,"LOC121912077/slc16a10/rab32a/ap3m2/canx/LOC121909602/ap3b1a/LOC121898982/man2a1/rab38c/rab38a/ap3m1/hps5/mocos/LOC121911709/ap3s1/ap3d1"
"989","pigment metabolic process involved in developmental pigmentation","Biological Process",1.71755979369757,0.00730472310166536,0.0655748208492069,0.0547975332499315,"GO:0043324","17/4411","32/14261",17,"LOC121912077/slc16a10/rab32a/ap3m2/canx/LOC121909602/ap3b1a/LOC121898982/man2a1/rab38c/rab38a/ap3m1/hps5/mocos/LOC121911709/ap3s1/ap3d1"
"990","pigment metabolic process involved in pigmentation","Biological Process",1.71755979369757,0.00730472310166536,0.0655748208492069,0.0547975332499315,"GO:0043474","17/4411","32/14261",17,"LOC121912077/slc16a10/rab32a/ap3m2/canx/LOC121909602/ap3b1a/LOC121898982/man2a1/rab38c/rab38a/ap3m1/hps5/mocos/LOC121911709/ap3s1/ap3d1"
"991","cellular response to lipoprotein particle stimulus","Biological Process",1.71755979369757,0.00730472310166536,0.0655748208492069,0.0547975332499315,"GO:0071402","17/4411","32/14261",17,"itgb2/mmp9/serpine1/LOC121890962/LOC121908668/hmgcs1/adam17a/LOC121907764/ldlrb/pparg/ldlra/srebf2/cd9a/syk/abca1b/LOC121912489/itgb1a"
"992","regulation of protein-containing complex disassembly","Biological Process",1.32578462281184,0.00730737163361191,0.0655748208492069,0.0547975332499315,"GO:0043244","57/4411","139/14261",57,"capgb/lima1a/fgf13a/shroom2a/LOC121891910/arpc2/clasp1a/tmod2/wdr1/LOC121897830/gas2l1/LOC121894670/twf1a/atl3/LOC121897829/nav3/LOC121911171/spast/dst/LOC121907988/gsna/map2/capzb/ogfod1/actn2b/trpv4/LOC121895103/clip2/macf1a/LOC121894686/tnfb/fyco1a/f2rl1.2/nes/calcoco2/trim54/LOC121889599/sptan1/atl2/ubqln4/unm_hu7910/tmod1/triobpb/LOC121898883/evla/gle1/dclk2a/map1b/arhgef1a/cfl2/capza1a/per2/oga/gba/LOC121908152/clasp2/ttbk2b"
"993","asymmetric cell division","Biological Process",1.25729867251064,0.00742915850834873,0.0666005730526892,0.0556547020496109,"GO:0008356","84/4411","216/14261",84,"numbl/LOC121883403/LOC121906858/LOC121892330/fgf13a/prkci/ccnd2a/clasp1a/llgl1/gpc5a/LOC121906032/snai2/tead1b/eif4a1a/rgs12a/eif4a2/gpc5c/dll4/dync1h1/mark1/dock7/LOC121899912/LOC121895366/ehbp1/dld/LOC121898715/cep152/LOC121913334/LOC121882623/gpsm1b/mark2b/notch3/ror1/LOC121908040/cnot6l/dla/LOC121908220/fzd2/LOC121910394/LOC121908028/notch1a/arl2/vbp1/sox6/LOC121908041/LOC121908042/golga2/myo6a/LOC121901551/LOC121900512/LOC121903406/LOC121886029/anln/LOC121882314/pard6gb/gnb2/LOC121883559/cc2d1a/cdc23/LOC121901074/cdc42l/myh7ba/gnb1b/dvl2/csnk1g1/ccne1/ankfn1/arhgef1a/zfyve9a/pfdn2/tead3b/prox1a/LOC121898091/cpeb4b/LOC121911486/LOC121911467/clasp2/cpeb3/tbk1/LOC121887939/ppp2r2d/tprb/LOC121893812/LOC121887940"
"994","unfolded protein binding","Molecular Function",1.38111033096869,0.00743675874775827,0.0666016361896822,0.0556555904589725,"GO:0051082","44/4411","103/14261",44,"serpinh1b/hspa5/serpinh1a/lman1/hspa8b/rp2/dnajb5/hsp90aa1.1/cct2/dnajb2/dnajb11/LOC121891944/LOC121912946/uggt2/edem3/trap1/canx/LOC121884961/fyco1a/heatr3/st13/LOC121909298/grpel1/ero1b/dnajc7/hsp90b1/dnaja3a/LOC121904007/ppib/tmem67/dnaja2a/spg7/LOC121885235/afg3l2/LOC121907980/shq1/uggt1/ruvbl2/nudcd3/hsp90aa1.2/LOC121912182/hsp90ab1/LOC121910100/cct7"
"995","regulation of transcription by RNA polymerase I","Biological Process",1.61652686465654,0.00749514904671014,0.0670571023254409,0.0560362002783397,"GO:0006356","21/4411","42/14261",21,"flna/bnc1/heatr1/nol11/utp15/wdr75/smarca4a/wdr43/ubtf/rrn3/mybbp1a/med1/LOC121909887/LOC121894026/eif2ak3/atf4a/baz2a/pwp1/dhx33/LOC121885998/ruvbl2"
"996","negative regulation of transmembrane transport","Biological Process",1.3386863097937,0.00755810501895571,0.0674847049937249,0.0563935260190677,"GO:0034763","53/4411","128/14261",53,"mmp9/cav1/LOC121881170/camk2d1/LOC121890080/thbs1b/LOC121882009/atp1a2a/calm3a/snta1/tgfb1a/LOC121912077/rem1/LOC121895672/osr1/atp7a/oaz1a/actn2b/pcsk9/prkcaa/drd2a/akt1/cttnbp2nla/clic2/tnfb/LOC121911401/casq2/myca/ppiaa/igf1/nedd4a/thada/pkd2/ahi1/LOC121881823/crbn/park7/akt2/LOC121894579/slc30a1a/LOC121911706/stk39/grb10b/gsk3ab/LOC121904510/slc26a5/LOC121887276/snx27b/agrn/sri/gopc/tgfb2/LOC121910177"
"997","phosphatidylinositol bisphosphate binding","Molecular Function",1.3386863097937,0.00755810501895571,0.0674847049937249,0.0563935260190677,"GO:1902936","53/4411","128/14261",53,"LOC121896730/myo1b/elmo1/LOC121903552/ezrb/mtmr1a/LOC121894670/acap3a/twf1a/pfn2b/snx33/exoc1/LOC121911171/picalma/tulp3/syt10/snx18a/LOC121907988/LOC121910149/hip1rb/LOC121880782/actn2b/LOC121885279/gab2/ldlrap1b/LOC121901413/asap1b/wipi1/LOC121908028/plcd1a/LOC121896885/akt1/dbnlb/wdr45b/LOC121882398/gbf1/mtm1/sh3pxd2b/jph2/LOC121882298/elmo3/rab35b/mtmr2/snx20/mcoln2/LOC121900636/diaph2/mcoln3a/plekha2/plekha1b/syt9b/gsdmeb/stxbp6"
"998","positive regulation of smooth muscle cell migration","Biological Process",1.44636614206112,0.00766260338648465,0.068280776122609,0.0570587620592035,"GO:0014911","34/4411","76/14261",34,"itgb3a/postnb/iqgap1/LOC121899291/arpc2/gja1b/LOC121910722/camk2d1/itga2.2/src/has2/dock7/pak1/LOC121909022/plaub/atp7a/adamts1/dock4b/LOC121910427/pdgfd/LOC121897193/igfbp5a/LOC121909825/ptger4b/myca/igf1/nrp1a/tmsb2/egr1/rapgef3/xbp1/hmgb1b/rab5ab/lpar1"
"999","cytokine binding","Molecular Function",1.44636614206112,0.00766260338648465,0.068280776122609,0.0570587620592035,"GO:0019955","34/4411","76/14261",34,"LOC121899156/itgav/chrd/grem2a/LOC121881170/nbl1/tgfb3/fzd4/thbs1b/tgfbr3/tnfrsf11a/LOC121907292/kitb/cntfr/LOC121882333/LOC121881107/twsg1a/LOC121880577/tgfbr1b/plp2b/ltbp3/LOC121913625/hjv/hax1/nrp1a/LOC121909044/park7/si:cabz01093077.1/csf1rb/lifra/hmgb1b/LOC121892016/tnfrsf1a/agrn"
"1000","neural crest cell differentiation","Biological Process",1.39531792528249,0.00777374165528038,0.0690515314947797,0.0577028430126415,"GO:0014033","41/4411","95/14261",41,"pef1/sema3d/aldh1a2/lama5/LOC121881499/coro1ca/snai2/jag1b/fn1a/pdgfra/cited4a/LOC121907292/LOC121891214/anxa6/rcc2/tes/sema3ab/nrarpa/hif1aa/sema3c/LOC121885837/LOC121884668/zeb2a/dla/pdcd6/ednraa/nrp1a/nusap1/lef1/kitlga/pax3b/LOC121900498/sh3pxd2aa/LOC121884818/LOC121881355/irx1a/edn3b/tapt1a/pbx1a/efnb1/LOC121885838"
"1001","regulation of establishment of planar polarity","Biological Process",1.39531792528249,0.00777374165528038,0.0690515314947797,0.0577028430126415,"GO:0090175","41/4411","95/14261",41,"gpc4/csrp1b/LOC121892112/sapcd2/fzd4/rspo3/rhoab/wnt1/wnt7bb/LOC121911917/csrp2/LOC121888971/ap2b1/sfrp5/LOC121899311/csrp1a/abl1/adgra3/rock1/LOC121905675/ap2s1/prickle1b/ror1/cltca/abl2/fzd2/LOC121908028/ankrd6b/rock2a/etv6/prickle1a/cdc23/gpc6a/dvl2/nkd1/LOC121908525/csnk1g1/tiam1a/ryk/LOC121905677/smurf1"
"1002","regulation of cholesterol efflux","Biological Process",1.97575505680244,0.00780339706624898,0.0690515314947797,0.0577028430126415,"GO:0010874","11/4411","18/14261",11,"LOC121907764/lrp1ab/pparg/srebf2/LOC121882400/abca7/LOC121892059/irak1/abca1b/ptch1/gps2"
"1003","establishment of planar polarity of embryonic epithelium","Biological Process",1.97575505680244,0.00780339706624898,0.0690515314947797,0.0577028430126415,"GO:0042249","11/4411","18/14261",11,"shroom2a/rhoab/LOC121894458/LOC121888971/LOC121895480/LOC121895127/LOC121898715/LOC121910394/LOC121895481/LOC121908525/LOC121905677"
"1004","positive regulation of sequestering of calcium ion","Biological Process",1.97575505680244,0.00780339706624898,0.0690515314947797,0.0577028430126415,"GO:0051284","11/4411","18/14261",11,"LOC121882009/calm3a/tgfb1a/LOC121912077/clic2/casq2/pkd2/LOC121881823/LOC121911706/sri/tgfb2"
"1005","regulation of vascular endothelial growth factor signaling pathway","Biological Process",1.97575505680244,0.00780339706624898,0.0690515314947797,0.0577028430126415,"GO:1900746","11/4411","18/14261",11,"cemip2/jcada/LOC121909664/smoc2/ccbe1/robo1/adgra2/dld/LOC121898364/dla/xdh"
"1006","positive regulation of actin cytoskeleton reorganization","Biological Process",1.97575505680244,0.00780339706624898,0.0690515314947797,0.0577028430126415,"GO:2000251","11/4411","18/14261",11,"LOC121906858/LOC121892330/arpc2/abl1/bcas3/hrasb/hax1/nrp1a/rapgef3/LOC121896669/baiap2l2a"
"1007","cellular response to topologically incorrect protein","Biological Process",1.29721291608241,0.00784932279683981,0.0693889488952016,0.0579848055247655,"GO:0035967","65/4411","162/14261",65,"atp2a1/atp2a1l/hspa5/LOC121888899/LOC121900113/acadvl/sec31a/atf6/kdelr3/hyou1/gfpt1/LOC121913803/mydgf/ero1a/atf3/igfbp1a/rnf175/dnajb11/pdia6/LOC121898848/ssr1/srprb/rhbdd1/uggt2/LOC121913056/edem3/pdia5/LOC121904353/trap1/canx/LOC121883584/derl1/wipi1/fkbp14/tln1/creb3l3l/LOC121908543/LOC121909298/ern2/tatdn2/ctdsp2/dnajb9a/parp16/eif2ak3/atf4a/ccnd1/pomt1/wfs1b/gsk3ab/hsp90b1/LOC121890907/LOC121898686/xbp1/derl2/preb/edem1/nfe2l1b/uggt1/gba/sdf2l1/bag6l/tegt/sdf2/rnf185/mbtps2"
"1008","basolateral plasma membrane","Cellular Component",1.21239514849241,0.00799487177267923,0.0706055044845144,0.0590014189823769,"GO:0016323","114/4411","304/14261",114,"itgb2/numbl/itga6b/itgb3a/LOC121896730/LOC121891899/itgav/itga8/cav1/slco2b1/tjp1a/LOC121892112/palm1a/llgl1/LOC121908668/epb41l5/LOC121903552/dspa/ezrb/ptprfa/b4galt1l/LOC121891066/itga5/atp1a2a/ank2b/acap3a/LOC121888971/vamp8/mark1/cd44b/met/atp1a3b/fat1a/slc39a13/itga6a/lrp1ab/LOC121898364/caska/LOC121890082/slc41a1/LOC121913334/itga7/LOC121906924/ldlrb/dst/LOC121910149/ajap1/LOC121896213/mark2b/ldlra/LOC121894730/slc16a10/ptprsa/slc1a3a/slc30a7/atp7a/ldlrap1b/tgfbr1b/erbin/LOC121894503/ablim2/myo1d/itga9/clcn2a/parvaa/ablim1a/LOC121880591/pkd1a/shroom4/eps15/slc8a1b/itgb4/slc4a7/LOC121911401/stard13b/hjv/slc2a1b/LOC121909077/sptan1/slc38a3b/pkd2/slc39a10/egfra/LOC121912923/tjp2a/rapgef3/trpm3/itga3b/LOC121894704/orai1b/slc30a1a/LOC121907401/LOC121901711/LOC121908525/LOC121887653/rhcga/atp1b1b/lin7b/ank1a/LOC121900636/stk39/LOC121906045/LOC121904684/slc23a2/slc26a5/nod1/LOC121887276/lrch4/dlc1/abcc3/itgb1a/hsp90aa1.2/hsp90ab1/ctnnb1"
"1009","phosphatidylinositol phospholipase C activity","Molecular Function",1.81051008841533,0.00802669361859219,0.0707461649432749,0.0591189617536123,"GO:0004435","14/4411","25/14261",14,"plcb3/si:dkey-63b1.1/LOC121887593/plce1/plcd1a/ednraa/plcd4b/plcd3a/chrm5b/plcg2/LOC121882298/LOC121881092/si:cabz01093077.1/plcg1"
"1010","carbohydrate kinase activity","Molecular Function",1.81051008841533,0.00802669361859219,0.0707461649432749,0.0591189617536123,"GO:0019200","14/4411","25/14261",14,"pfkma/LOC121908177/pfkmb/nagk/pfkfb4b/LOC121884632/gne/fggy/pfkla/pfkpa/xylb/hk1/rbks/pfkfb3"
"1011","platelet alpha granule lumen","Cellular Component",1.48823108174729,0.00825722395261767,0.0726976990042145,0.060749759233618,"GO:0031093","29/4411","63/14261",29,"LOC121884840/LOC121899156/clu/aldoab/actn1/LOC121897565/LOC121881170/serpine1/tgfb3/vegfc/fn1a/thbs1b/tgfb1a/tex264a/LOC121882333/appa/actn2b/LOC121909303/f13a1b/LOC121903365/igf1/LOC121907218/tmsb2/apool/gtpbp2a/LOC121896717/LOC121909299/serping1/tgfb2"
"1012","cell-cell adhesion","Biological Process",1.18223606519657,0.00826444297823692,0.0726976990042145,0.060749759233618,"GO:0098609","147/4411","402/14261",147,"adam8a/lamb1b/unc5db/itgb2/itga6b/itgb3a/ctnna1/itgav/LOC121909354/itga8/ntn1b/tjp1a/jupa/thbs4b/LOC121899416/LOC121908668/dspa/jam2a/ezrb/LOC121909664/LOC121908556/kirrel1a/cdh11/ptprfa/cadm2b/nectin3a/pdgfra/sdk2b/itga5/wnt7bb/megf10/src/pip5k1ca/LOC121907292/LOC121911307/kitb/dsc2l/bcar1/ptprua/cd44b/ctnnd1/fat1a/LOC121898195/cercam/fblim1/robo1/LOC121900435/cd164/srpx2/pcdh12/itga6a/LOC121909022/itgb5/bmp7b/kirrel1b/ptprt/boc/itga7/LOC121906924/si:ch73-22o12.1/LOC121900226/rock1/LOC121910149/slc7a11/tln2a/clstn1/pdia6/mcamb/notch3/zfp36l1a/adgrl1a/srfb/LOC121884668/col8a2/LOC121905775/col13a1/ajuba/plekha7b/itga9/fzd2/parvaa/LOC121908028/notch1a/kirrel3l/LOC121907144/ncam1b/pkd1a/stk10/LOC121913625/tnfb/LOC121911232/kifc3/rab4b/bmp5/cdon/LOC121880803/bves/adam15/LOC121902237/psen1/tln1/LOC121895967/LOC121911233/LOC121909077/dusp6/psen2/atp6v1ba/nrxn2b/LOC121908234/dab1a/flrt3/LOC121912151/egfra/pear1/LOC121912923/pcdh18a/sema4d/lef1/itga2b/rab4a/syk/efr3a/tjp2a/LOC121897527/itga3b/LOC121909225/nrxn1a/si:cabz01093077.1/ptpn23a/LOC121882386/LOC121885369/ppp1caa/cldn5a/cd99l2/fgfrl1a/LOC121911235/vezt/LOC121881182/LOC121886003/tnip1/fer/LOC121907980/agrn/tgfb2/itgb1a/plpp3/ctnnb1"
"1013","regulation of generation of precursor metabolites and energy","Biological Process",1.30606806283509,0.00827539844631555,0.0727222082616989,0.0607702403700441,"GO:0043467","61/4411","151/14261",61,"LOC121910885/LOC121903551/gapdhs/gpd1b/gys1/rhoab/LOC121911682/ier3/LOC121908614/gfpt1/LOC121911622/pfkfb4b/rack1/stat3/LOC121882331/prkacab/pprc1/pink1/hif1aa/LOC121894730/notch3/pygl/atp7a/trpv4/noa1/pgam1b/arnt/LOC121904353/trap1/ecd/notch1a/akt1/lrpprc/LOC121886791/LOC121911362/pik3ca/myca/ppiaa/c1qtnf2/igf1/p2rx7/LOC121895409/park7/akt2/gsk3ba/grb10b/ppp1caa/gsk3ab/LOC121901427/LOC121912153/hmgb1b/LOC121888854/prkacaa/actn3b/mtch2/LOC121908978/tp53/ulk2/pfkfb3/shmt2/pygmb"
"1014","regulation of alpha-beta T cell differentiation","Biological Process",1.55186579007028,0.00837695169968014,0.0734695803256676,0.0613947810854442,"GO:0046637","24/4411","50/14261",24,"anxa1a/cbfb/rhoab/tgfb1a/gli3/prdm1a/LOC121898195/LOC121908417/loxl3b/smad7/sh3rf1/bcl6aa/LOC121909219/LOC121907144/LOC121913625/rc3h2/ap3b1a/syk/si:cabz01093077.1/pnp5a/LOC121899958/myb/hmgb1b/ap3d1"
"1015","disordered domain specific binding","Molecular Function",1.55186579007028,0.00837695169968014,0.0734695803256676,0.0613947810854442,"GO:0097718","24/4411","50/14261",24,"gapdh/gja1b/ezrb/fn1a/LOC121882009/cdkn2a/b/LOC121897830/calm3a/LOC121899311/LOC121897829/LOC121899439/LOC121910098/LOC121895103/cltca/LOC121897193/ncoa3/gja5a/lap3/LOC121912923/fkbp8/tp53/hsp90aa1.2/hsp90ab1/ctnnb1"
"1016","endothelium development","Biological Process",1.34053447312981,0.00839820317992313,0.0734894826056382,0.0614114124057332,"GO:0003158","51/4411","123/14261",51,"LOC121896730/plod3/lama5/myadma/LOC121881499/tjp1a/gja1b/gpx1b/LOC121903552/ezrb/jag1b/rhoab/LOC121882938/wnt7bb/LOC121895502/rgs12a/LOC121907292/dll4/met/LOC121890414/adgra2/dld/id1/fasn/LOC121910149/hey1/myadmb/clic4/kdm6ba/hoxa13b/dla/notch1a/LOC121909087/gja5a/stard13b/f2rl1.2/sox17/wnt7aa/nrp1a/LOC121909044/col18a1a/LOC121912923/tjp2a/rapgef3/tcf7l1b/stk39/prkd2/LOC121881355/nr2f2/rap1aa/ctnnb1"
"1017","regulation of peptidyl-serine phosphorylation","Biological Process",1.32154021052214,0.00840398711441695,0.0734894826056382,0.0614114124057332,"GO:0033135","56/4411","137/14261",56,"cav1/inpp5f/LOC121903668/txn/LOC121891066/LOC121884341/LOC121911917/tgfb1a/pfn2b/cd44b/met/dock7/rack1/nck2a/LOC121908417/pak1/LOC121909022/camk1b/si:dkey-63b1.1/smad7/pink1/LOC121898492/appa/LOC121880926/bcar3/angpt1/LOC121881515/akt1/tnfb/pik3ca/hax1/LOC121913721/nck1b/LOC121907218/egfra/park7/akt2/rapgef3/nrxn1a/gsk3ba/LOC121881092/pwp1/pdcd10a/prkd2/LOC121896717/LOC121896669/gsk3ab/LOC121901427/bag4/bdnf/LOC121908978/tbk1/raf1a/hsp90aa1.2/gcn1/hsp90ab1"
"1018","tertiary granule","Cellular Component",1.32154021052214,0.00840398711441695,0.0734894826056382,0.0614114124057332,"GO:0070820","56/4411","137/14261",56,"timp2a/adam8a/LOC121884840/itgb2/cnn2/ptx3a/aldoab/mmp9/pgm1/ctsh/LOC121899416/dspa/LOC121908556/nbeal2/rhoab/si/atp6ap2/cyfip1/atp6v0cb/dsc2l/vamp8/idh1/adam10a/ano6/plaub/cant1b/tmc6b/LOC121901413/rab14l/serpinb1l3/slc2a3b/LOC121897263/stbd1/LOC121909093/dbnlb/ctss2.1/LOC121882796/lamp2/LOC121911232/LOC121911233/LOC121880951/lamp1a/lta4h/cant1a/sptan1/LOC121881055/atp6v0a1b/LOC121912553/LOC121895179/tnfaip6/LOC121897782/LOC121911235/LOC121881182/tspan14/LOC121898115/pld1a"
"1019","regulation of body fluid levels","Biological Process",1.17234605950317,0.00842843137797559,0.0736309088584285,0.0615295951119813,"GO:0050878","161/4411","444/14261",161,"fbln1/LOC121899156/itgb3a/LOC121896730/emp2/LOC121886047/plat/gpib/flna/cav1/prkcq/LOC121881170/gja1b/serpine1/LOC121890962/LOC121899416/LOC121899214/dock11/LOC121903552/itga2.2/nbeal2/thbs1b/LOC121913666/LOC121911335/pdgfra/copa/cdo1/rplp0/lman1/LOC121914132/bcat2/si:dkey-151g10.3/src/pip5k1ca/has2/vamp8/met/mical1/scd/LOC121900435/LOC121900713/LOC121891252/oxtrb/prkacab/LOC121883573/krt15/vav2/slc7a11/hif1aa/LOC121906631/tp73/serpine2/ano6/tgm1l1/capzb/fgf10a/plaub/gpia/LOC121905675/dock1/pdia6/atp2b2/tfpia/atp7a/srfb/trpv4/adcy7/wnk1b/mmp13b/ggcx/got2b/prlra/prkcaa/drd2a/LOC121884543/rab14l/clcn2a/tec/xdh/hps1/mafk/pik3r1/gnai2b/pdgfd/madd/hpse/LOC121884114/LOC121885318/tnfb/f13a1b/gja5a/pabpc4/cd9a/prkcda/bves/LOC121909107/f2rl1.2/pik3ca/dock8/ap3b1a/ptger4b/LOC121904377/dgki/LOC121882468/hmg20b/med1/plcg2/pla2g7/LOC121891994/p2rx7/pam/ehd3/pear1/tacr1a/hps4/pdss2/itga2b/syk/kalrna/LOC121913522/stmn1b/eif2ak3/evla/LOC121886425/gnb1b/LOC121896389/ccnd1/hps5/LOC121891705/LOC121911706/p2rx5/ehd1a/irf1b/f2/wfs1b/stk39/gna12a/serping1/LOC121897782/LOC121906045/LOC121904381/LOC121900200/dgkh/xbp1/itpk1b/ak3/map1lc3b/capza1a/fli1/LOC121897887/prkacaa/c1galt1c1/prkar1aa/gba/pdgfc/rab5ab/LOC121908978/LOC121895414/raf1a/dhodh/akr1b1.2"
"1020","axonal transport","Biological Process",1.400989949369,0.00857119302046451,0.0748046669295834,0.0625104448664837,"GO:0098930","39/4411","90/14261",39,"LOC121888899/rab1ba/atp6ap2/kif1c/actr1b/ndel1b/LOC121908635/dync1li2/dync1h1/trak2/LOC121898715/spast/dst/neflb/hif1aa/prickle1b/LOC121908344/dctn2/kif3a/dctn5/ap3m2/terfa/LOC121910394/LOC121905568/ndel1a/polg/kifap3a/mgarpa/rab1aa/ap3b1a/LOC121882410/ap3m1/prickle1a/uchl1/dynlrb1/spg7/rhot1a/ap3s1/ap3d1"
"1021","plasma membrane invagination","Biological Process",1.37644861743032,0.00866138285696284,0.0753636649232398,0.0629775709790273,"GO:0099024","43/4411","101/14261",43,"itgb2/mfge8b/LOC121881170/elmo1/bin2b/LOC121895267/rhoab/thbs1b/megf10/snx33/LOC121907764/LOC121913694/LOC121895366/LOC121898715/LOC121883468/snx18a/gsna/dock1/arf1/eda/LOC121885279/spire1a/LOC121908136/rac3b/mapk8a/dock4b/asap1b/asap2b/LOC121910394/ywhaba/gulp1a/LOC121883742/rac1a/elmo3/kalrna/gsk3ba/asap2a/gsk3ab/abca1b/LOC121886003/map3k4/LOC121895604/LOC121893812"
"1022","cellular response to mechanical stimulus","Biological Process",1.33427614225619,0.00872066192692598,0.0753636649232398,0.0629775709790273,"GO:0071260","52/4411","126/14261",52,"afap1/LOC121883403/cnn2/cav1/gja1b/serpine1/LOC121908668/LOC121906032/arhgdia/atp1a2a/LOC121885912/tgfb1a/tnfrsfa/badb/ripor2/hif1aa/LOC121894730/bmp6/LOC121884668/LOC121908040/mapk8a/bcl10/gadd45ab/akt1/LOC121908041/LOC121912900/LOC121908042/ednraa/got1/LOC121909825/bag3/LOC121906581/slc2a1b/ptger4b/LOC121912923/egr1/LOC121886854/LOC121883559/myh7ba/gclc/gsk3ba/map2k4a/bmp2b/irf1b/f2/LOC121898233/slc6a1a/tnfrsf1a/LOC121887939/itgb1a/ctnnb1/LOC121887940"
"1023","regulation of osteoblast proliferation","Biological Process",1.72429532230031,0.00873091762006215,0.0753636649232398,0.0629775709790273,"GO:0033688","16/4411","30/14261",16,"itgb3a/itgav/rhoab/LOC121898953/abl1/LOC121909022/plxnb1b/hpse/tnn/fgfr2/LOC121909225/LOC121884818/lrp5/bmp2b/LOC121905677/atraid"
"1024","collateral sprouting","Biological Process",1.72429532230031,0.00873091762006215,0.0753636649232398,0.0629775709790273,"GO:0048668","16/4411","30/14261",16,"LOC121912730/wasf3b/kirrel1a/abl1/kirrel1b/appa/mapk8a/zeb2a/wasf2/LOC121885542/kirrel3l/wasf1/LOC121907218/si:ch211-45c16.2/efna5b/bdnf"
"1025","response to lipoprotein particle","Biological Process",1.72429532230031,0.00873091762006215,0.0753636649232398,0.0629775709790273,"GO:0055094","16/4411","30/14261",16,"itgb2/mmp9/serpine1/LOC121890962/LOC121908668/hmgcs1/LOC121907764/ldlrb/pparg/ldlra/srebf2/cd9a/syk/abca1b/LOC121912489/itgb1a"
"1026","embryonic placenta morphogenesis","Biological Process",1.72429532230031,0.00873091762006215,0.0753636649232398,0.0629775709790273,"GO:0060669","16/4411","30/14261",16,"rspo3/LOC121880771/wnt7bb/socs3a/bmp7b/zfp36l1a/LOC121897594/il10/spint1a/ncoa3/bmp5/grb2b/fgfr2/lef1/LOC121909225/LOC121907980"
"1027","cellular response to thyroid hormone stimulus","Biological Process",1.72429532230031,0.00873091762006215,0.0753636649232398,0.0629775709790273,"GO:0097067","16/4411","30/14261",16,"LOC121889464/ctsh/gclm/gas2l1/kitb/dync1h1/atp1a3b/LOC121908040/inhbb/LOC121908041/LOC121908042/ctss2.1/med1/gclc/LOC121887939/LOC121887940"
"1028","bone cell development","Biological Process",1.72429532230031,0.00873091762006215,0.0753636649232398,0.0629775709790273,"GO:0098751","16/4411","30/14261",16,"LOC121896730/LOC121903552/nbeal2/src/kitb/fam20cb/LOC121891252/LOC121898715/srfb/LOC121910394/wasf2/lrrk1/med1/abi1a/rabgap1l/fli1"
"1029","phagocytic vesicle membrane","Cellular Component",1.58060404544195,0.00873629033580237,0.0753636649232398,0.0629775709790273,"GO:0030670","22/4411","45/14261",22,"anxa3b/sec61a1/atp6v0cb/LOC121890872/vamp8/sec22bb/rab11fip1a/LOC121885210/LOC121912946/atp7a/slc15a2/pik3c3/lamp2/tap2a/lamp1a/LOC121909298/atp6v0a1b/LOC121912553/tap1/LOC121898686/rab7a/vamp3"
