"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"22","musculoskeletal movement","Biological Process",2.463697328538,2.56147831216689e-10,1.02435846320201e-07,9.01052083782343e-08,"GO:0050881","44/3106","82/14261",44,"LOC121883517/LOC121893746/LOC121893745/LOC121883514/LOC121883529/LOC121908042/LOC121883527/LOC121883513/LOC121883509/LOC121894285/LOC121884030/LOC121883515/LOC121883532/LOC121883511/chrng/LOC121894507/myh7l/LOC121883528/LOC121908040/LOC121912251/chrnb1/tnnc1a/LOC121908547/atp8a2/LOC121907117/chrne/LOC121883530/hipk2/LOC121896089/synm/map1aa/dub/LOC121884700/LOC121883510/parp1/opa3/ikbkb/cacna1ab/vps35/gaa/LOC121895055/LOC121908041/chrnd/tnnt3a"
"23","cell-substrate junction","Cellular Component",1.84080611036762,6.72888533251703e-10,2.49183186048174e-07,2.19187947479233e-07,"GO:0030055","87/3106","217/14261",87,"thbs4b/LOC121899291/itgb2/ptprfa/epha2a/anxa6/LOC121908664/actn1/afap1/LOC121904032/ajuba/thbs4a/LOC121909354/vaspb/aif1l/csrp1b/itgb6/dlc1/nexn/cav1/itga8/syne2b/ptprsa/fermt2/tns2a/LOC121894558/itga6a/itgav/itgb1a/abl1/LOC121888075/itga5/focad/itga7/LOC121911622/LOC121887586/bcar1/sh3kbp1/arl2/LOC121899965/ddr2a/smpx/tns1a/arhgap24/csrp1a/limd1a/asap3/LOC121908577/actb1/tes/LOC121894730/nedd9/LOC121906924/klf11b/LOC121892330/LOC121882242/LOC121882802/sorbs3/efhd1/actn3b/pak1/epb41l5/itgb3b/LOC121906858/ptk2aa/pgm5/pik3r2/cspg4/ddr2l/dixdc1a/LOC121887522/ddr1/dmd/arpc2/LOC121888149/abl2/smfn/epha2b/actn2b/znf384a/LOC121882015/LOC121903410/enah/LOC121899381/tns1b/mapk3/pdlim7"
"24","A band","Cellular Component",2.06614616870573,6.79744994902953e-10,2.49183186048174e-07,2.19187947479233e-07,"GO:0031672","63/3106","140/14261",63,"atp2a1/gapdh/atp2a1l/myom2a/myom2b/LOC121883517/LOC121893746/LOC121893745/LOC121883514/LOC121883529/LOC121883527/LOC121883513/LOC121883509/LOC121894285/itgb2/LOC121884030/LOC121883515/LOC121883532/capn3b/LOC121883511/LOC121904032/mybpha/LOC121883528/obscna/itga8/fermt2/LOC121894558/itgav/itgb1a/LOC121888075/itga5/LOC121884840/LOC121912256/gpd1b/myom3/LOC121887586/aldoab/capn1/cmya5/smpx/LOC121883530/LOC121895409/LOC121892319/LOC121906921/LOC121880591/LOC121907988/myom1b/mybpc3/LOC121906924/capn2b/LOC121908544/LOC121906789/capn8/itgb3b/LOC121884700/LOC121883510/pgk1/LOC121887522/ankhd1/cops5/gapdhs/klhl40b/LOC121892381"
"25","muscle system process","Biological Process",1.61979039456447,8.16528413427521e-10,2.87352679253413e-07,2.52762816653437e-07,"GO:0003012","133/3106","377/14261",133,"atp2a1/atp2a1l/myom2a/myl2a/tnnt2e/myom2b/LOC121883517/pdlim5a/LOC121893746/LOC121893745/LOC121883514/LOC121883529/LOC121908042/LOC121883527/LOC121883513/LOC121883509/dtna/LOC121894285/gamt/LOC121884030/LOC121883515/LOC121883532/ryr3/edn3b/LOC121883511/drd2a/chrng/myl1/casq2/LOC121894507/myh7l/lmod1b/snta1/mybpha/LOC121883528/ednraa/LOC121891211/LOC121896926/acta2/zgc:153867/LOC121895500/LOC121908040/LOC121912251/chrnb1/LOC121883889/LOC121884840/mylpfb/tnnc1a/myot/LOC121911622/map2k4a/LOC121908547/atp1a3b/myom3/aldoab/atp8a2/tmod4/LOC121907117/LOC121895103/chrne/arg2/nr3c1/cacna1c/pik3c2a/smpx/LOC121897830/LOC121883530/LOC121885219/calm3a/tmod2/atp1b1a/desma/LOC121880591/cacnb1/scn1laa/sspn/oxtrb/LOC121896089/synm/myom1b/LOC121895059/mrvi1/acta1b/mybpc3/gja5a/adra1ab/tnnt2a/nfatc3a/ryr1b/p2ry1/dub/si:dkey-63b1.1/LOC121883377/LOC121897829/sorbs3/LOC121894579/actn3b/LOC121906032/LOC121884700/ar/LOC121909171/LOC121883510/LOC121882009/LOC121896981/ikbkb/LOC121887066/igf1/pabpn1/myod1/gaa/slc9a1a/sulf1/LOC121895055/dmd/myoc/camta2/mstnb/tpm4a/LOC121883403/inpp5f/LOC121908041/LOC121907944/myl9b/myog/actn2b/pgam2/LOC121903708/LOC121898374/LOC121887264/pik3ca/chrnd/LOC121892381/tnnt3a"
"26","muscle contraction","Biological Process",1.68303439251485,1.05884261201592e-09,3.5829605001985e-07,3.15166432532027e-07,"GO:0006936","114/3106","311/14261",114,"myom2a/myl2a/tnnt2e/myom2b/LOC121883517/LOC121893746/LOC121893745/LOC121883514/LOC121883529/LOC121908042/LOC121883527/LOC121883513/LOC121883509/dtna/LOC121894285/gamt/LOC121884030/LOC121883515/LOC121883532/ryr3/edn3b/LOC121883511/drd2a/chrng/myl1/casq2/LOC121894507/myh7l/lmod1b/snta1/mybpha/LOC121883528/ednraa/LOC121891211/LOC121896926/acta2/zgc:153867/LOC121895500/LOC121908040/LOC121912251/chrnb1/LOC121883889/LOC121884840/mylpfb/tnnc1a/myot/LOC121911622/LOC121908547/atp1a3b/myom3/aldoab/atp8a2/tmod4/LOC121907117/LOC121895103/chrne/arg2/cacna1c/pik3c2a/smpx/LOC121897830/LOC121883530/LOC121885219/calm3a/tmod2/atp1b1a/desma/LOC121880591/cacnb1/scn1laa/sspn/oxtrb/LOC121896089/synm/myom1b/acta1b/mybpc3/gja5a/adra1ab/tnnt2a/ryr1b/dub/si:dkey-63b1.1/LOC121883377/LOC121897829/sorbs3/LOC121894579/actn3b/LOC121906032/LOC121884700/LOC121909171/LOC121883510/LOC121882009/LOC121896981/ikbkb/LOC121887066/pabpn1/gaa/slc9a1a/sulf1/LOC121895055/dmd/tpm4a/LOC121883403/LOC121908041/LOC121907944/myl9b/actn2b/pgam2/LOC121887264/pik3ca/chrnd/LOC121892381/tnnt3a"
"27","myofibril assembly","Biological Process",1.91309830435716,1.31359768121591e-09,4.27733755241483e-07,3.76245626223111e-07,"GO:0030239","75/3106","180/14261",75,"myom2a/myl2a/tnnt2e/myom2b/pdgfra/LOC121908042/dtna/itgb2/capn3b/mypn/actn1/casq2/myh7l/unc45b/lmod1b/snta1/mybpha/obscna/csrp1b/cavin4b/itga8/LOC121910427/LOC121896926/acta2/LOC121894558/casq1b/itgav/itgb1a/LOC121888075/LOC121908040/itga5/myoz1a/daam2/myom3/tmod4/LOC121895103/bves/LOC121897830/tmod2/csrp1a/actb1/ache/unc45a/csrp2/LOC121894730/LOC121895127/hsp90aa1.1/cavin4a/myom1b/sgcg/acta1b/mybpc3/tnnt2a/LOC121883377/LOC121897829/LOC121889157/katnal1/LOC121906032/LOC121900514/itgb3b/myoz2b/cspg4/katna1/LOC121887522/LOC121883403/LOC121908041/ankhd1/myl9b/actn2b/LOC121903410/mef2aa/wdr1/LOC121895662/LOC121892381/tnnt3a"
"28","multicellular organismal movement","Biological Process",2.32094563517616,1.36131834547576e-09,4.27733755241483e-07,3.76245626223111e-07,"GO:0050879","46/3106","91/14261",46,"LOC121883517/LOC121893746/LOC121893745/LOC121883514/LOC121883529/LOC121908042/LOC121883527/LOC121883513/LOC121883509/LOC121894285/LOC121884030/LOC121883515/LOC121883532/LOC121883511/chrng/LOC121894507/myh7l/LOC121883528/LOC121908040/LOC121912251/chrnb1/tnnc1a/LOC121908547/atp8a2/LOC121907117/chrne/LOC121883530/ache/hipk2/LOC121896089/synm/map1aa/LOC121898268/dub/LOC121884700/LOC121883510/parp1/opa3/ikbkb/cacna1ab/vps35/gaa/LOC121895055/LOC121908041/chrnd/tnnt3a"
"29","focal adhesion","Cellular Component",1.91958338335498,1.40989757922289e-09,4.27733755241483e-07,3.76245626223111e-07,"GO:0005925","74/3106","177/14261",74,"LOC121899291/itgb2/ptprfa/epha2a/anxa6/LOC121908664/actn1/afap1/LOC121904032/ajuba/vaspb/aif1l/csrp1b/itgb6/dlc1/cav1/itga8/syne2b/ptprsa/fermt2/tns2a/LOC121894558/itga6a/itgav/itgb1a/LOC121888075/itga5/focad/itga7/LOC121911622/LOC121887586/bcar1/sh3kbp1/arl2/ddr2a/tns1a/arhgap24/csrp1a/limd1a/asap3/LOC121908577/actb1/tes/LOC121894730/nedd9/LOC121906924/klf11b/LOC121882242/LOC121882802/sorbs3/actn3b/pak1/epb41l5/itgb3b/ptk2aa/pgm5/pik3r2/ddr2l/dixdc1a/LOC121887522/ddr1/arpc2/LOC121888149/smfn/epha2b/actn2b/znf384a/LOC121882015/LOC121903410/enah/LOC121899381/tns1b/mapk3/pdlim7"
"30","Z disc","Cellular Component",1.84580338912851,2.79796594316833e-09,8.20550145599833e-07,7.2177703909381e-07,"GO:0030018","80/3106","199/14261",80,"gapdh/myom2a/myom2b/pdlim5a/LOC121908042/LOC121912146/capn3b/mypn/LOC121892103/actn1/LOC121910885/casq2/myh7l/unc45b/mybpha/igfn1.1/capzb/obscna/csrp1b/cavin4b/nexn/syne2b/LOC121888075/LOC121908040/LOC121884840/myot/myoz1a/gpd1b/daam2/myom3/LOC121894571/aldoab/pgm1/cacna1c/csrp1a/desma/LOC121895409/LOC121892319/LOC121906921/LOC121880591/scn1laa/LOC121909093/csrp2/LOC121894730/hsp90aa1.1/cavin4a/synm/myom1b/LOC121887276/mybpc3/adra1ab/LOC121882242/LOC121883377/LOC121908544/LOC121882802/LOC121889157/actn3b/pak1/LOC121906032/LOC121900514/igfn1.4/flna/myoz2b/pgm5/cspg4/pgk1/LOC121887522/fbp2/dmd/glrx3/LOC121883403/LOC121908041/ankhd1/myl9b/actn2b/LOC121907980/jupa/gapdhs/capza1b/LOC121895662"
"31","actin filament binding","Molecular Function",1.87150921078418,4.23390993141719e-09,1.20161095408414e-06,1.05696793941525e-06,"GO:0051015","75/3106","184/14261",75,"myom2a/LOC121908475/tagln/myom2b/LOC121883517/LOC121893746/LOC121893745/LOC121883514/LOC121883529/LOC121883527/LOC121883513/LOC121883509/LOC121894285/LOC121884030/LOC121883515/shroom2a/LOC121883532/iqgap2/mypn/anxa6/actn1/LOC121883511/dbn1/ajuba/mybpha/aif1l/LOC121883528/capzb/fscn1a/nexn/ablim2/fermt2/abl1/fgd4a/tnnc1a/nav2a/LOC121908547/coro1b/myom3/LOC121884384/sptb/LOC121912469/LOC121895103/egfra/LOC121886235/LOC121897830/LOC121883530/tmod2/LOC121900142/ctnna1/arpc5b/myom1b/LOC121913306/mybpc3/dub/LOC121897829/dbnlb/LOC121886467/actn3b/LOC121906032/LOC121884700/flna/LOC121883510/LOC121887522/tmem201/LOC121895055/myo16/arpc2/tpm4a/svila/abl2/LOC121908627/actn2b/nav3/wdr1"
"32","actin binding","Molecular Function",1.55604749910482,4.72454418878778e-09,1.29895436790484e-06,1.14259371302525e-06,"GO:0003779","142/3106","419/14261",142,"myom2a/LOC121908475/myl2a/tagln/myom2b/tmsb4x/LOC121883517/pdlim5a/LOC121893746/LOC121893745/LOC121883514/LOC121883529/LOC121883527/LOC121883513/LOC121883509/LOC121894285/LOC121884030/LOC121883515/shroom2a/LOC121883532/iqgap2/mypn/anxa6/actn1/LOC121883511/dbn1/LOC121894670/ajuba/mybpha/mlphb/aif1l/LOC121883528/capzb/fscn1a/nexn/syne2b/ablim2/LOC121896926/fermt2/tns2a/itgb1a/mical2a/abl1/mical3a/LOC121888075/LOC121890607/fgd4a/LOC121884840/dnm3b/tnnc1a/cnn2/LOC121912730/myoz1a/cobll1b/nav2a/LOC121911622/LOC121908547/coro1b/daam2/myom3/LOC121884384/sptb/aldoab/LOC121912469/LOC121895103/cnn1b/wasf1/egfra/wasf3b/LOC121886235/LOC121897830/LOC121883530/tns1a/tmod2/LOC121900142/LOC121908577/LOC121912416/ctnna1/LOC121884772/arpc5b/mrtfab/LOC121894730/LOC121907988/cap2/micall1a/sept7b/myom1b/map1aa/LOC121913306/mybpc3/map2/tnnt2a/dub/LOC121892330/tmsb2/mical2b/LOC121882242/LOC121884185/LOC121882802/LOC121897829/LOC121889157/dbnlb/LOC121886467/actn3b/LOC121906032/svild/LOC121884700/LOC121906858/ptk2aa/cotl1/flna/sptbn5/myoz2b/LOC121883510/arpc3/waslb/cobl/LOC121887522/tmem201/LOC121895055/ctnnal1/dmd/myo16/arpc2/tpm4a/ssh2a/svila/abl2/myo5aa/LOC121908627/clip1b/LOC121893682/actn2b/enah/arpc4/ehbp1/ptenb/tns1b/nav3/wdr1/capza1b/LOC121896866"
"33","extracellular structure organization","Biological Process",1.5491886513523,1.06888555673927e-08,2.84971367520972e-06,2.50668153529413e-06,"GO:0043062","138/3106","409/14261",138,"loxa/fbln1/elna/LOC121910722/tgfbi/LOC121899156/crispld2/postnb/col6a2/LOC121910200/cdh11/nid2a/dcn/col6a1/lipg/ccdc80/jam2a/pdgfra/LOC121888854/nid1a/lamb1b/itgb2/col11a2/lum/has2/LOC121908664/serpine1/soat1/gas6/bmp1a/lamb1a/ramp2/sparc/LOC121892064/LOC121909354/itgb6/loxl3b/LOC121913506/mmp9/itga8/rxfp1/ccn2a/LOC121885487/fbln5/mfap2/LOC121894558/itga6a/itgav/itgb1a/LOC121885954/prkacab/acsl3a/itga5/LOC121886247/dnm3b/itga7/adam8a/abca1b/col12a1a/furina/col9a3/tenm3/LOC121881170/lama2/col5a1/LOC121899965/ddr2a/p4ha1b/LOC121903750/lama5/LOC121912416/reck/col6a3/LOC121886572/fn1a/LOC121903590/LOC121894730/b4galt1l/bgnb/tgfb1a/LOC121887119/timp2a/tec/acsl3b/lamc3/ppp1r12c/LOC121890861/col13a1/si:dkey-87k14.1/LOC121882041/thbs1b/LOC121906878/mmp15a/LOC121904884/vwf/mmp14a/lama4/lcat/itgb3b/ptk2aa/pla2g7/gpm6bb/coq8b/vwa1/adamts3/agrn/elf3/LOC121905347/fbln2/zdhhc8b/LOC121909225/ddr1/sulf1/dennd4a/sh3pxd2b/serpinf2a/hcls1/LOC121887617/ctss2.1/sec23a/LOC121888476/dennd4c/st7l/LOC121907980/cd44b/tncb/mmp14b/plod3/ehbp1/vipas39/map2k7/smoc2/ptenb/smarca4a/LOC121905979/LOC121906130/sec23b/ctsla"
"34","myosin phosphatase activity","Molecular Function",3.48949130714746,1.12893355623674e-08,2.9212815964032e-06,2.56963452181193e-06,"GO:0017018","19/3106","25/14261",19,"LOC121883517/LOC121893746/LOC121893745/LOC121883514/LOC121883529/LOC121883527/LOC121888854/LOC121883513/LOC121883509/LOC121894285/LOC121884030/LOC121883515/LOC121883532/LOC121883511/LOC121883528/LOC121883530/LOC121882041/LOC121884700/LOC121883510"
"35","extracellular matrix organization","Biological Process",1.58636690855683,1.44546706940089e-08,3.63349122188259e-06,3.1961124493941e-06,"GO:0030198","123/3106","356/14261",123,"loxa/fbln1/elna/LOC121910722/tgfbi/LOC121899156/crispld2/postnb/col6a2/LOC121910200/cdh11/nid2a/dcn/col6a1/ccdc80/jam2a/pdgfra/nid1a/lamb1b/itgb2/col11a2/lum/has2/LOC121908664/serpine1/gas6/bmp1a/lamb1a/ramp2/sparc/LOC121892064/LOC121909354/itgb6/loxl3b/LOC121913506/mmp9/itga8/rxfp1/ccn2a/LOC121885487/fbln5/mfap2/LOC121894558/itga6a/itgav/itgb1a/LOC121885954/itga5/LOC121886247/dnm3b/itga7/adam8a/col12a1a/furina/col9a3/tenm3/LOC121881170/lama2/col5a1/LOC121899965/ddr2a/p4ha1b/LOC121903750/lama5/LOC121912416/reck/col6a3/fn1a/LOC121903590/LOC121894730/b4galt1l/bgnb/tgfb1a/LOC121887119/timp2a/lamc3/LOC121890861/col13a1/si:dkey-87k14.1/thbs1b/LOC121906878/mmp15a/LOC121904884/vwf/mmp14a/lama4/itgb3b/ptk2aa/gpm6bb/coq8b/vwa1/adamts3/agrn/elf3/LOC121905347/fbln2/LOC121909225/ddr1/sulf1/dennd4a/sh3pxd2b/serpinf2a/LOC121887617/ctss2.1/sec23a/LOC121888476/dennd4c/st7l/LOC121907980/cd44b/tncb/mmp14b/plod3/ehbp1/vipas39/map2k7/smoc2/ptenb/smarca4a/LOC121905979/LOC121906130/sec23b/ctsla"
"36","myosin complex","Cellular Component",2.29571796522859,3.55088265489503e-08,8.67796266604623e-06,7.63335943824217e-06,"GO:0016459","39/3106","78/14261",39,"myom2a/myl2a/myom2b/LOC121883517/LOC121893746/LOC121893745/LOC121883514/LOC121883529/LOC121908042/LOC121883527/LOC121883513/LOC121883509/LOC121894285/LOC121884030/LOC121883515/LOC121883532/LOC121883511/myl1/myh7l/mybpha/mlphb/LOC121883528/obscna/zgc:153867/LOC121908040/mylpfb/myom3/LOC121883530/dynll2b/myom1b/mybpc3/LOC121883377/LOC121906032/LOC121884700/LOC121883510/LOC121883403/LOC121908041/myo5aa/myl9b"
"37","integrin binding","Molecular Function",1.9105303871701,3.67393010702323e-08,8.73601002205146e-06,7.68441938743522e-06,"GO:0005178","62/3106","149/14261",62,"thbs4b/fbln1/tgfbi/lamb1b/dab2/LOC121899201/actn1/prkcaa/lamb1a/thbs4a/LOC121892064/mfge8b/itgb6/ccn2a/LOC121885487/emp2/fermt2/fbln5/LOC121894558/itga6a/itgav/itgb1a/cd81a/itga5/LOC121906491/itga7/adam8a/LOC121881170/tbc1d4/LOC121909298/col5a1/egfra/hmgb1b/LOC121913498/LOC121904435/LOC121897678/lama5/calr/syk/fn1a/tnn/timp2a/tspan4a/LOC121890861/thbs1b/calr3a/vwf/mmp14a/actn3b/ccn4a/itgb3b/ptk2aa/ptpn2a/LOC121904611/igf1/LOC121909225/LOC121910242/dmd/actn2b/mmp14b/LOC121899381/tbc1d1"
"38","cardiac muscle tissue development","Biological Process",1.70483696995878,4.21361192415016e-08,9.75562044965082e-06,8.58129497682881e-06,"GO:0048738","88/3106","237/14261",88,"myl2a/pdlim5a/hey1/pdgfra/LOC121908042/LOC121899291/bmp7b/lamb1b/mypn/LOC121892103/myh7l/unc45b/lamb1a/angpt1/cavin4b/nexn/LOC121910427/LOC121896926/fermt2/fgfr1a/bmp5/tead1b/itgb1a/LOC121908040/tgfbr3/tnnc1a/popdc2/map2k4a/spegb/kdm6ba/LOC121895103/LOC121909298/LOC121881849/acadm/bves/LOC121897830/sox6/LOC121908601/LOC121892319/LOC121909214/LOC121907292/alpk3a/calr/dspa/tgfb1a/cavin4a/tbx18/sgcg/mybpc3/gja5a/adra1ab/tnnt2a/maml1/LOC121905833/tead1a/aldh1a2/LOC121883377/calr3a/fgfr2/LOC121897829/LOC121894579/LOC121906032/sin3b/bmp4/sirt6/LOC121887066/arid1ab/timm44/myod1/slc9a1a/sik1/LOC121910242/LOC121905206/smad1/LOC121911203/LOC121908041/rbfox1l/fadd/LOC121913056/LOC121892100/actn2b/LOC121903818/nr1h3/mef2aa/chd7/notch1a/ptenb/kat2a"
"39","mitochondrial inner membrane","Cellular Component",1.47793002053343,7.91082038414233e-08,1.74237681606981e-05,1.53263951756323e-05,"GO:0005743","150/3106","466/14261",150,"anxa6/grpel1/oxa1l/ndufs2/higd1a/slc1a3a/LOC121884707/stat3/LOC121900476/slc25a34/slc25a11/idh2/si:dkey-251i10.1/mrps22/mrps18a/shmt2/ndufc2/LOC121908631/ecsit/mrps23/ndufb11/LOC121889849/LOC121885605/dnajc15/timm22/ndufb5/mrpl28/atp5f1e/slc25a5/star/mpv17l2/cps1/mrpl47/crata/slc25a4/immp2l/LOC121889686/LOC121906144/ndufs8b/LOC121886076/mrps15/timm13/dap3/LOC121900424/mrpl19/LOC121886075/timm9/LOC121885537/mrpl42/LOC121882954/mrpl53/mrpl21/smim20/timm8b/mrpl12/LOC121888403/LOC121886625/LOC121912908/efhd1/ndufa5/ndufb9/ndufab1b/timm17a/mrpl44/LOC121886378/aurkaip1/mrps7/immp1l/LOC121907062/mcu/pink1/mrps21/slc25a1b/letm2/LOC121900562/ndufa7/timm44/aifm4/mrpl36/tmem14ca/mrps25/LOC121893602/prodha/coq10b/adck1/LOC121910287/apex2/dmd/ttc19/ptpmt1/ppiaa/mrpl41/myoc/LOC121880680/ndufb4/mrpl16/LOC121893709/LOC121911730/dnajc19/mrpl46/mrpl49/LOC121884327/mrpl3/ndufb3/mrps34/tomm40/mrps6/mrpl27/ndufa11/l2hgdh/mrpl17/LOC121898301/mrpl11/sdhb/sdhc/si:dkey-162b23.4/ndufs7/LOC121908033/ndufb6/LOC121891149/atp5mf/LOC121904049/ndufa3/zgc:154046/mrpl35/LOC121900357/LOC121883914/LOC121908996/ndufa6/LOC121890741/abcb6a/LOC121886711/dhodh/slc25a40/ndufa1/LOC121908406/phb/mrps18b/LOC121901076/ak2/LOC121910516/micos13/mrpl1/mrpl30/micu2/hspd1/LOC121913002/atp5l/atp5md/rps3"
"40","regulation of extracellular matrix organization","Biological Process",2.29571796522859,7.92169500372726e-08,1.74237681606981e-05,1.53263951756323e-05,"GO:1903053","37/3106","74/14261",37,"dcn/tnfrsf1a/has2/LOC121908664/fscn1a/LOC121885487/abl1/LOC121886247/LOC121906491/phldb1b/ddr2a/phldb1a/LOC121903750/meltf/LOC121894730/tgfb1a/LOC121887119/LOC121913306/fgfr4/mmp15a/LOC121894735/mmp14a/itgb3b/colgalt1a/LOC121905347/ddr1/dennd4a/sec23a/abl2/LOC121888476/dennd4c/LOC121903818/mmp14b/lrp1ab/ehbp1/notch1a/sec23b"
"41","generation of precursor metabolites and energy","Biological Process",1.49195400943917,9.31147632972173e-08,1.99810655485102e-05,1.757585981415e-05,"GO:0006091","142/3106","437/14261",142,"gapdh/pfkma/qdpra/ldha/LOC121899291/phka2/prkag3b/eno3/porb/LOC121910885/oxa1l/LOC121880833/LOC121896982/oxct1a/ndufs2/fasn/slc1a3a/coq8ab/gpib/pid1/pgam1b/LOC121900476/LOC121887706/LOC121884840/idh2/phka1a/gpd1b/aass/LOC121908570/aldoab/pgm1/ndufc2/ppp1r3aa/sucla2/LOC121881849/acadm/gnpda1/LOC121884057/ndufb11/LOC121885605/acat2/pcdh12/ndufb5/LOC121895409/atp5f1e/p4ha2/LOC121909093/bpgm/slc25a4/immp2l/LOC121881346/LOC121901711/ndufs8b/me2/LOC121886076/LOC121907094/lepr/gldc/LOC121886075/sfxn4/LOC121885537/aco2/runx1t1/nfatc3a/phkb/LOC121902536/LOC121912626/gbe1b/gpia/LOC121895651/LOC121907359/ndufa5/ndufb9/pgm2/ndufab1b/idh3a/LOC121886378/LOC121898947/atg9a/avpr1aa/LOC121907062/pink1/rap1gds1/coq8b/pgm5/LOC121894742/stbd1/pdha1b/atg12/pgk1/LOC121900562/ndufa7/gaa/ogdhl/LOC121908614/nfatc4/foxo3b/coq10b/LOC121882924/LOC121910287/ulk2/LOC121880680/ndufb4/LOC121887782/LOC121911730/LOC121884327/ndufb3/hk1/pgam2/cat/akr1a1b/LOC121898301/sdhb/sdhc/lyrm7/ndufs7/LOC121908033/ndufb6/LOC121891149/atp5mf/LOC121904049/sumo2a/ndufa3/LOC121900357/ndufa6/LOC121890741/ndufa1/LOC121908406/slc37a2/pfkfb3/aldh4a1/atg16l1/ak2/aacs/LOC121880594/gapdhs/LOC121909795/LOC121913002/chchd10/pdha1a/eno1a/LOC121885865"
"42","ATP metabolic process","Biological Process",1.64730907428616,9.93729894066338e-08,2.08162752571325e-05,1.83105317823953e-05,"GO:0046034","94/3106","262/14261",94,"gapdh/LOC121883517/pfkma/LOC121893746/LOC121893745/LOC121883514/LOC121883529/LOC121908042/LOC121883527/LOC121883513/ldha/LOC121883509/LOC121894285/LOC121884030/LOC121883515/LOC121883532/prkag3b/eno3/LOC121883511/myh7l/LOC121896982/ndufs2/LOC121883528/hspa8b/coq8ab/gpib/pgam1b/LOC121882323/LOC121908040/LOC121884840/badb/aldoab/pgm1/fam20cb/ndufc2/ampd3b/LOC121883530/LOC121885605/atp1b1a/ndufb5/atp5f1e/LOC121909093/bpgm/tgfb1a/ndufs8b/guk1a/LOC121886076/LOC121886075/LOC121885537/LOC121883377/gpia/ndufa5/ndufb9/atp6v0a1b/ndufab1b/LOC121884700/LOC121883510/LOC121907062/parp1/coq8b/pgk1/LOC121900562/ndufa7/LOC121908614/LOC121880680/ndufb4/LOC121908041/LOC121884327/ndufb3/hk1/pgam2/LOC121898301/sdhb/sdhc/ndufs7/LOC121908033/ndufb6/LOC121891149/atp5mf/LOC121904049/ndufa3/LOC121900357/ndufa6/LOC121890741/ndufa1/LOC121908406/pfkfb3/ak2/gapdhs/LOC121909795/LOC121913002/atp5l/chchd10/eno1a"
"43","collagen-containing extracellular matrix","Cellular Component",1.83094070846452,1.1972135393369e-07,2.44955458583397e-05,2.1546912952766e-05,"GO:0062023","65/3106","163/14261",65,"thbs4b/fbln1/LOC121897605/tgfbi/serpinf1/frem1a/thbs2a/nid2a/ntn1b/ccdc80/nid1a/lamb1b/ntn1a/itgb2/col11a2/lum/serpine1/serpine2/lamb1a/sparc/thbs4a/LOC121909354/ctsz/itga6a/itgb1a/LOC121885954/tgfbr3/LOC121882333/col12a1a/lama2/col5a1/LOC121913498/LOC121899965/frem2b/lama5/ache/LOC121890551/fn1a/ntn2/LOC121894730/timp2a/lamc3/LOC121890861/entpd1/hmcn1/LOC121891899/p3h2/adamts1/lama4/itgb3b/rbp3/LOC121894766/adamts12/mamdc2a/LOC121894742/vwa1/agrn/igf1/wu:fc38h03/fbln2/LOC121907944/tncb/cfdp1/plod3/smoc2"
"44","response to muscle activity","Biological Process",2.57120412105602,1.38667054288565e-07,2.77271078097907e-05,2.43894780652997e-05,"GO:0014850","28/3106","50/14261",28,"LOC121883517/LOC121893746/LOC121893745/LOC121883514/LOC121883529/LOC121883527/LOC121883513/LOC121883509/LOC121894285/LOC121884030/LOC121883515/LOC121883532/capn3b/prkag3b/LOC121883511/LOC121883528/tns2a/fis1/LOC121883530/hif1aa/tomm20a/LOC121884700/LOC121883510/mstnb/LOC121893682/myog/musk/LOC121901076"
"45","extracellular matrix binding","Molecular Function",2.36745915164198,1.55180534940438e-07,3.03395188090217e-05,2.66874220557217e-05,"GO:0050840","33/3106","64/14261",33,"thbs4b/elna/tgfbi/dcn/nid1a/LOC121898823/ncl/sparc/thbs4a/LOC121892064/itga8/LOC121905749/LOC121894558/itga6a/itgav/itgb1a/itga5/itga7/LOC121881170/lrrc15/cd248a/ache/LOC121903590/LOC121894730/bgnb/thbs1b/itgb3b/agrn/bcam/LOC121904611/fbln2/LOC121909225/ctss2.1"
