"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"802","positive regulation of peptidyl-tyrosine phosphorylation","Biological Process",1.36060933723445,0.00386967443856207,0.0426387942812632,0.0346437187891218,"GO:0050731","63/3369","196/14261",63,"hbegfa/gas6/LOC121899291/pdgfra/cd44b/itga5/kitb/vegfab/thbs4b/stat3/ctnnd1/tgfb1a/LOC121896717/LOC121908668/crlf1a/jak2a/itgb3a/epha4l/kitlga/efna5b/vldlr/nrp1a/socs3a/sdc4/ncapg2/tec/efna1a/neurl1aa/ntf3/LOC121908417/dlg3/kdrl/vegfaa/dok7b/cd36/plpp3/stk11/afap1l2/LOC121886103/adra2b/gprc5ba/LOC121894833/fgf7/LOC121894558/angpt1/clcf1/lrp8/ghra/dvl2/abl1/thbs4a/angpt4/bdnf/LOC121901722/parp14rs4/tp53bp2a/LOC121888930/ptpn1/fbxw7/LOC121894002/LOC121881849/ptk2aa/LOC121907218"
"803","maternal process involved in female pregnancy","Biological Process",1.64265936568272,0.00389713565413196,0.0428345619099057,0.0348027786028203,"GO:0060135","26/3369","67/14261",26,"ptgs2b/LOC121908668/ctsla/ctsba/LOC121894132/junbb/LOC121909171/pla2g4ab/LOC121908705/wnt4/stc2a/nr2f2/ndr2/rxraa/hif1aa/cd36/cited4a/ppat/akt1/arg2/akr1b1.2/serpine1/gja1b/LOC121887614/ppardb/LOC121892283"
"804",NA,NA,1.64265936568272,0.00389713565413196,0.0428345619099057,0.0348027786028203,"GO:0099132","26/3369","67/14261",26,"atpv0e2/LOC121910835/LOC121898686/atp6v1c1b/atp6v0cb/LOC121891066/atp1a3a/atp6v0a1a/LOC121903229/atp2a1l/atp2b2/atp1b2b/atp6ap1b/atp1a3b/atp2b1a/atp6v1e1a/atp1a2a/anxa5b/atp6v0e1/atp5fa1/atp6v1f/LOC121903708/atp1b1a/LOC121908896/atp6v1c1a/atp6v1ba"
"805","cardiac ventricle development","Biological Process",1.42066667479883,0.0039845465080232,0.0437409161383864,0.035539185003238,"GO:0003231","49/3369","146/14261",49,"fzd2/LOC121895103/sema3c/smad6b/LOC121897829/tgfbr1b/LOC121913625/tgfb1a/LOC121897830/LOC121894409/hey1/tgfbr2b/robo1/LOC121909664/chd7/mdm2/LOC121906230/fgfr2/smarcd3b/LOC121905833/LOC121911203/LOC121883610/LOC121906144/dspa/ctnnb1/smad7/rxraa/hif1aa/mef2cb/sox4b/slit3/tgfbr3/fgfrl1a/cited4a/LOC121898476/LOC121886103/bmp4/id2a/LOC121908944/foxf1/sav1/LOC121880803/LOC121897080/wnt5a/lmo4b/slit2/rnls/nfatc1/arnt2"
"806","transforming growth factor beta binding","Molecular Function",2.21728929030799,0.00400884369274596,0.0438985770914449,0.0356672834125353,"GO:0050431","11/3369","21/14261",11,"tgfbr1b/LOC121913625/tgfbr2b/LOC121882333/thbs1b/LOC121881170/itgav/vasnb/tgfbr3/cd36/LOC121881107"
"807","sensory neuron axon guidance","Biological Process",2.21728929030799,0.00400884369274596,0.0438985770914449,0.0356672834125353,"GO:0097374","11/3369","21/14261",11,"ntn1a/nrp2a/slit1a/robo1/nrp1a/LOC121909664/ntn2/slit3/slit2/neo1a/LOC121909077"
"808","glucose homeostasis","Biological Process",1.31847753626362,0.00409267188587196,0.0447610661577358,0.0363680496789118,"GO:0042593","76/3369","244/14261",76,"ucp2/fn1a/cav3/gas6/fgfr4/LOC121899291/met/LOC121909824/stat3/pck1/cacna1c/gpia/cdkn2a/b/pparg/pik3ca/sesn2/trib1/ptch1/nucks1a/prkacab/me2/scd/star/xbp1/pik3r1/ncoa5/hnrnpk/map2k1/scdb/aclya/tcf7l2/gclm/slc2a3b/ptpn2a/hif1aa/mef2cb/sox4b/sin3aa/LOC121889326/pfkpa/LOC121889134/LOC121895014/fis1/me1/cd36/stk11/pik3r2/gprc5ba/sidt2/pde3b/lepr/hk1/gclc/LOC121898741/LOC121910296/LOC121911599/rab34a/ptpn11a/ptpn2b/akt1/insra/badb/LOC121899981/LOC121892351/LOC121902846/LOC121888909/rack1/serpine1/si:ch211-272n13.3/cry2/sirt1/pdk3a/LOC121895198/LOC121893854/trpv4/foxo1a"
"809","regulation of tube size","Biological Process",1.32622102303634,0.00411249342207796,0.0449133783726423,0.0364918022762897,"GO:0035150","73/3369","233/14261",73,"fzd2/smad6b/myl9b/uap1l1/plod3/ptgs2b/fjx1/snta1/slc8a1b/acta2/crip1/cacna1c/f2rl1.2/LOC121894409/edn3b/cav1/fgd/ednrba/ednraa/ece1/add3b/adma/esr2b/adra1d/manf/sec24d/LOC121906032/map2k1/egfra/si:dkey-63b1.1/trpm4a/avpr1aa/gclm/atp1a3a/hif1aa/celsr1a/tgfbr3/LOC121907338/LOC121895898/LOC121895936/fgd1/add3a/adra2b/LOC121894833/bmp4/LOC121908944/apoeb/gclc/pals2b/dvl2/elavl2/atp1a3b/LOC121904676/edn2/nr1h3/atp1a2a/LOC121906955/akt1/LOC121895767/prkcq/copg2/sec24c/gja1b/sirt1/pik3c2a/pdcl/LOC121883559/ptk2aa/ppardb/LOC121895481/uap1/dusp5/LOC121892283"
"810","maintenance of protein location","Biological Process",1.37223847686893,0.00411676320944215,0.0449133783726423,0.0364918022762897,"GO:0045185","59/3369","182/14261",59,"nbl1/itga5/tns2a/LOC121908577/dbn1/actb1/cav1/sun1b/pkd2/nfkbie/flna/prickle2b/LOC121882400/keap1b/ccdc22/mdfi/LOC121906032/tns1b/tmsb2/LOC121893952/sgcg/srgn/LOC121894730/ezrb/syne2b/itgav/LOC121887586/ctnna1/LOC121896107/LOC121893985/LOC121887276/dzip1/insig1/pip5k1ca/hdac3/rangap1b/LOC121894558/diaph2/gpsm2/hk1/tacc3/prickle1a/tln2b/washc3/akt1/si:ch73-103b11.2/LOC121893344/wash1/tns1a/bcl3/LOC121894670/rangap1a/nedd9/os9/LOC121883559/ptk2aa/LOC121909861/ywhaba/tln1"
"811",NA,NA,1.40201500000945,0.00418756503211625,0.0456294848197426,0.0370736336998701,"GO:0006333","52/3369","157/14261",52,"bahd1/cdkn2a/b/fxr1/mcm2/fxr2/nap1l1/hdlbpb/hells/LOC121905566/anp32e/cenpx/chd4b/bahcc1b/anp32b/hmgb2a/rbbp4/asf1bb/ipo4/smarcd3b/LOC121902489/h3f3c/ctcf/cenpk/cenpi/LOC121904692/cenpt/atrx/arid2/LOC121887119/grwd1/LOC121910151/cenps/LOC121884855/smarca5/hat1/LOC121899275/rsf1b.1/chd5/hmgb1a/h3f3d/mis18a/mta2/smarcc2/cenpu/spty2d1/hdlbpa/LOC121907950/LOC121894051/smarcd1/mis18bp1/supt16h/LOC121914009"
"812","nucleobase metabolic process","Biological Process",1.76375284456317,0.00421079457017776,0.045826098050075,0.037233380558961,"GO:0009112","20/3369","48/14261",20,"mthfd1l/dpydb/dpysl2b/tyms/LOC121882289/aldh6a1/ada/xdh/LOC121882918/dpysl3/prps1b/upp1/dpysl2a/ppat/cad/mthfd1b/LOC121882322/uck1/kdm1a/dhodh"
"813","lymphocyte activation","Biological Process",1.27662110654096,0.00423750315401755,0.0460600435080604,0.0374234595889865,"GO:0046649","95/3369","315/14261",95,"itgb2/LOC121889192/LOC121906491/kitb/stat3/prex1/tgfb1a/f2rl1.2/LOC121908668/mafba/prdx1/tcf7/jag2b/LOC121898953/cxcl12b/LOC121881793/LOC121903253/tpd52/tnfaip3/chd7/stat5a/hells/msh6/LOC121902060/zfp36l2/pik3r1/ada/plcg2/wnt4/LOC121885605/LOC121906230/snx27a/ncaph2/dpp4/LOC121908417/itgav/LOC121882644/atp11c/ctnnb1/gadd45ga/dock11/ctps1a/msh2/ptpn2a/mef2cb/sox4b/LOC121889326/LOC121907338/bcl6aa/LOC121882877/runx2b/stk11/snx27b/nck2a/id2a/LOC121909107/lepr/LOC121891771/roraa/malt1/clcf1/LOC121910149/exosc3/nfatc3a/abl1/prkdc/LOC121910085/LOC121894610/tox/LOC121891924/rab27a/ptpn2b/gli3/nlrc3/cylda/hmgb1a/wash1/LOC121893598/LOC121893636/LOC121907944/tyro3/bcl3/cebpb/atad5a/LOC121887864/notch2/casp8/cmtm7/tsc1b/nfatc1/cblb/cdk6/mink1/LOC121884400/lrrc8ab"
"814","negative regulation of cell cycle process","Biological Process",1.25594708052411,0.00425119954594918,0.0461521503532591,0.0374982957492815,"GO:0010948","108/3369","364/14261",108,"bmp7b/LOC121909298/ctdsp2/fhl1a/arid3c/cdkn2a/b/cdk4/si:dkey-192l18.9/LOC121906222/pkd2/calr/cbx5/tfap4/trib1/prkacab/LOC121882289/msh6/dact1/mdm2/chd4b/smc1a/zfp36l2/pds5b/LOC121891993/srsf5b/LOC121894026/fgfr2/e2f8/tfdp1a/stag2b/map2k1/egfra/aurkb/LOC121882918/smo/LOC121908675/klf4/cdc14b/fbxo5/prkar1aa/atrx/LOC121912506/atr/smc3/LOC121913310/LOC121887335/rbbp8/pttg1/msh2/sox4b/bub3/cdkn1bb/ncapd2/bub1bb/tpra1/bcl6aa/LOC121882877/cdkn1a/rgcc/rps6ka2/LOC121913515/fanci/bmp4/cdkn1ba/ccng1/ier3/psd2/rfwd3/pcna/rpa2/ticrr/LOC121892094/LOC121912085/prkdc/tp63/rybpb/bmi1a/dcun1d3/cenpf/ehmt1b/cdk2/e2f4/LOC121908995/aurka/e2f7/cdk1/ccng2/chd5/dtl/LOC121893598/ccnd1/kntc1/l3mbtl2/smarcc2/gjc2/taok3a/uimc1/nek2/cdc7/cenpe/fbxw7/LOC121889601/fbxw11a/cdc73/birc5a/espl1/ptenb/ccnb1"
"815","regulation of calcium ion transmembrane transport","Biological Process",1.41100227565054,0.00426432592875212,0.0462378505918803,0.0375679265870432,"GO:1903169","50/3369","150/14261",50,"cav3/ank2b/drd2a/LOC121909443/clic2/slc8a1b/tgfb1a/cacna1c/LOC121909672/LOC121908672/LOC121894507/pkd2/ednraa/itgb3a/LOC121891211/rapgef3/LOC121900514/prkacab/chd7/plcg2/stim1a/slc9a1a/cbarpb/LOC121895936/LOC121888350/LOC121895014/LOC121886469/atp2a1l/bmp4/LOC121884341/dbi/selenon/abl1/stac/ehd3/trpc1/atp1a2a/LOC121880591/LOC121911706/capn3b/dhrs7cb/gjc2/pdpk1b/unm_hu7910/htt/ahnak/LOC121903708/LOC121912077/LOC121884400/atp1b1a"
"816","positive regulation of protein transport","Biological Process",1.22367435040357,0.00429685221146092,0.0465334350400492,0.0378080868606488,"GO:0051222","135/3369","467/14261",135,"lpl/LOC121910722/gas6/drd2a/itgb2/adam8a/bcap31/glulb/LOC121903750/ptgs2b/LOC121913625/pak1/LOC121910053/mmp13b/tgfb1a/f2rl1.2/LOC121905341/gpia/wls/pparg/chp1/tgfbr2b/jak2a/vamp8/LOC121908160/LOC121898953/lrrk2/oxct1a/LOC121882333/LOC121903253/rapgef3/ncl/LOC121911171/arhgef5/LOC121907988/LOC121889057/LOC121907573/prkacab/mdm2/serpinb1l3/LOC121898567/xbp1/anp32b/pik3r1/LOC121906032/lrp1ab/mapk14b/LOC121888899/capn10/LOC121906858/birc2/tnfb/LOC121900032/LOC121907520/egfra/smo/ezrb/trpm4a/c1qtnf12/mapk3/ripor1/LOC121908417/LOC121909901/camk1b/tcf7l2/bcas3/ppm1aa/kpnb3/vps35/irs2b/LOC121892275/hif1aa/sox4b/LOC121887276/sting1/LOC121882877/fis1/b3gat3/LOC121908247/hdac3/cd36/rgcc/pik3r2/LOC121891899/lepr/wipf1b/hk1/LOC121885369/oaz1a/abl1/arhgap17b/LOC121912073/sar1ab/LOC121898383/rab34a/wnt5a/mapk14a/gli3/LOC121886625/LOC121911546/pcnt/LOC121911365/cdk1/badb/LOC121899981/hmgb1a/LOC121893636/prkcq/LOC121911706/rack1/LOC121901722/rab1ba/LOC121911357/LOC121891961/LOC121894735/dennd4c/gja1b/LOC121906050/unm_hu7910/hnrnpm/sirt1/bmp6/fbxw7/LOC121894002/LOC121883559/dynll1/vps18/ppardb/ptenb/gsk3ba/il17ra1a/oaz1b/trpv4/LOC121907218/kars1"
"817","blastoderm segmentation","Biological Process",1.28104153973536,0.00434091707715126,0.0468842963340061,0.0380931591805096,"GO:0007350","92/3369","304/14261",92,"bmp7b/fzd2/nanos1/LOC121900512/gli2a/nrp2a/axin2/LOC121891214/cpeb1b/nkd1/wt1b/cdk4/jak2a/osr2/llgl1/LOC121911868/ppp2r5ca/gpc4/LOC121892127/nrp1a/prkacab/chd7/pax3b/lrp5/stat5a/hoxc9a/LOC121911964/LOC121901833/dcp1b/tcf7l1b/mark1/LOC121909074/hoxd9a/sp5a/mark2b/meis2a/map2k1/egfra/smo/LOC121894730/prkci/ezrb/LOC121912203/bmp1a/tcf7l2/ctnnb1/spire1a/lrp6/LOC121909214/LOC121895699/gpc5c/celsr1a/LOC121907338/bcl6aa/llgl2/LOC121881354/stk11/bmp4/ppp2r5a/dbpb/LOC121910149/dvl2/LOC121897080/pax7a/wnt5a/LOC121912626/hhat/ptpn11a/cica/prkacbb/gli3/LOC121906883/cdk1/pum1/LOC121883946/isl2b/gpc5a/gpc6a/ppp2r5eb/notch2/cul2/gabpa/hnrnpm/bmp6/LOC121907308/LOC121890017/cdk6/LOC121898721/fbxw11a/LOC121881849/ugdh/gsk3ba"
"818","basolateral plasma membrane","Cellular Component",1.28104153973536,0.00434091707715126,0.0468842963340061,0.0380931591805096,"GO:0016323","92/3369","304/14261",92,"ank2b/itgb2/cd44b/ablim2/itga7/met/itga5/LOC121888972/abcc3/parvb/slc16a10/slc8a1b/tgfbr1b/slc1a3a/palm1a/LOC121908668/tfr1b/cav1/pkd2/vamp8/llgl1/itgb3a/slc23a2/rapgef3/slc39a1/slc40a1/ablim1a/si:ch211-225b11.1/hjv/LOC121891066/lrp1ab/mark1/LOC121909478/pth1r/nkd2b/ptprsa/mark2b/ldlrap1b/egfra/LOC121909481/LOC121894730/ezrb/LOC121909901/itgav/dspa/atp1a3a/ctnnb1/slc9a1a/LOC121909480/dlg3/slc4a2b/LOC121887276/LOC121887789/LOC121912405/llgl2/LOC121881354/cnnm2b/itga9/kcnc2/LOC121894833/pcmt/LOC121891899/LOC121894558/flot1b/LOC121910149/LOC121901498/atp1a3b/LOC121896213/nod1/atp2b1a/LOC121903457/LOC121911599/trpc1/atp1a2a/dstyk/trpm3/LOC121880591/itga6b/marveld2a/LOC121907944/dlc1/LOC121897715/LOC121894735/LOC121888930/p2ry4/b4galt1l/abcc4/atp1b1a/LOC121909077/ptk2aa/pleca/tjp1a"
"819","secondary metabolic process","Biological Process",1.43175230911599,0.00437545260538917,0.0468842963340061,0.0380931591805096,"GO:0019748","46/3369","136/14261",46,"LOC121907641/rab32a/slc16a10/arhgef15b/vav2/hps5/vps41/epha4l/LOC121884079/vps33a/mapre2/LOC121912188/arhgef16/scd/ap3b1a/LOC121882859/star/LOC121888899/ap3m2/scdb/epha3/prkci/LOC121909901/LOC121908505/asip1/mapk8a/slc16a2/LOC121900113/map2k7/cited1/ap3s1/ephb2b/LOC121909107/diaph2/LOC121898416/rhobtb4/trpc1/LOC121895767/akr1b1.2/LOC121912077/vps18/ptenb/epha7/LOC121909861/LOC121895481/LOC121892283"
"820","aortic valve development","Biological Process",2.11650341347581,0.00438512534818362,0.0468842963340061,0.0380931591805096,"GO:0003176","12/3369","24/14261",12,"smad6b/LOC121894409/robo1/LOC121909664/LOC121885487/efna1a/LOC121906230/elna/slit3/bmp4/slit2/nfatc1"
"821","energy coupled proton transmembrane transport, against electrochemical gradient","Biological Process",2.11650341347581,0.00438512534818362,0.0468842963340061,0.0380931591805096,"GO:0015988","12/3369","24/14261",12,"atpv0e2/LOC121910835/LOC121898686/atp6v1c1b/atp6v0cb/atp6ap1b/atp6v1e1a/atp1a2a/atp6v0e1/atp6v1f/atp6v1c1a/atp6v1ba"
"822",NA,NA,2.11650341347581,0.00438512534818362,0.0468842963340061,0.0380931591805096,"GO:0017160","12/3369","24/14261",12,"LOC121903639/LOC121882695/magi3a/magi1b/LOC121880812/flna/LOC121881883/LOC121895350/rab34a/magi2a/ralbp1/exoc2"
"823","regulation of membrane protein ectodomain proteolysis","Biological Process",2.11650341347581,0.00438512534818362,0.0468842963340061,0.0380931591805096,"GO:0051043","12/3369","24/14261",12,"adam8a/nrd1b/sh3d19/rgma/tnfb/timp2a/apoeb/LOC121880508/furina/lrig2/snx9b/LOC121907218"
"824","actin filament capping","Biological Process",2.11650341347581,0.00438512534818362,0.0468842963340061,0.0380931591805096,"GO:0051693","12/3369","24/14261",12,"LOC121895103/capgb/LOC121897829/LOC121897830/tmod1/LOC121892127/add1/triobpb/capza1a/LOC121894670/capzb/LOC121907308"
"825","trabecula formation","Biological Process",2.11650341347581,0.00438512534818362,0.0468842963340061,0.0380931591805096,"GO:0060343","12/3369","24/14261",12,"cav3/vegfab/hey1/slc40a1/fhl2a/LOC121905833/wnt10b/vegfaa/tgfbr3/LOC121892319/msx2b/thbs3a"
"826","positive regulation of protein binding","Biological Process",1.47235020067882,0.00438761039586093,0.0468842963340061,0.0380931591805096,"GO:0032092","40/3369","115/14261",40,"mmp9/cav1/fgd/lrrk2/LOC121881793/epha4l/nrp1a/add1/dact1/LOC121882859/lrp1ab/nmd3/LOC121906858/cald1a/LOC121908417/tcf7l2/LOC121898374/mef2cb/hipk2/rapgef2b/ralba/sting1/fgd1/LOC121881354/LOC121905677/bmp4/trib3/apoeb/flot1b/abl1/tiam1a/wnt5a/bdnf/ufl1/LOC121894735/map1lc3b/LOC121891244/ptk2aa/gsk3ba/LOC121907218"
"827","negative regulation of extrinsic apoptotic signaling pathway","Biological Process",1.47235020067882,0.00438761039586093,0.0468842963340061,0.0380931591805096,"GO:2001237","40/3369","115/14261",40,"eya2/LOC121913056/vegfab/tgfbr1b/dab2/LOC121896717/mcl1b/thbs1b/nrp1a/tnfaip3/rela/hdr/LOC121881185/hmgb2a/tmbim1a/LOC121881170/tnfb/itgav/tcf7l2/gclm/ctnna1/faima/vegfaa/LOC121882210/zc3hc1/LOC121886103/bmp4/LOC121905206/sgk3/gclc/akt1/itga6b/hmgb1a/serpine1/zmynd11/LOC121894614/casp8/htt/LOC121890080/LOC121894002"
"828","regulation of lipid storage","Biological Process",1.457264645344,0.00440918855407794,0.0470012053707922,0.038188146946055,"GO:0010883","42/3369","122/14261",42,"lpl/rab32a/LOC121891043/pparg/plin2/itgb3a/trib1/LOC121882400/ap3b1a/srebf2/atf3/mapk14b/LOC121897867/LOC121894572/tnfb/srebf1/itgav/LOC121895397/ptpn2a/cd36/nfkb1/atp2a1l/ppp2r5a/acsl4a/nr1h3/LOC121906835/mapk14a/ptpn2b/akt1/insra/LOC121902846/copg2/abca1b/mest/ppp2r5eb/sirt1/fbxw7/tmem135/LOC121903708/LOC121892188/ptenb/lta4h"
"829","regulation of steroid metabolic process","Biological Process",1.457264645344,0.00440918855407794,0.0470012053707922,0.038188146946055,"GO:0019218","42/3369","122/14261",42,"fgfr4/dkk3b/LOC121907641/kitb/dab2/dhcr7/LOC121894132/acadvl/fdps/stat5a/scd/star/srebf2/wnt4/tnfb/elovl6/sc5d/scdb/ldlrap1b/nr3c1/acaca/srebf1/LOC121908505/LOC121912486/mvda/insig1/fdft1/nfkb1/sqlea/apoeb/roraa/tm7sf2/LOC121904676/pank2/nfyc/idi1/gpam/LOC121902846/fasn/sirt1/bmp6/nfyba"
"830","germ cell migration","Biological Process",1.66544530896457,0.00442542535341133,0.0470607507197304,0.0382365271209306,"GO:0008354","24/3369","61/14261",24,"nanos1/kitb/tgfbr1b/tgfb1a/stmn1b/mboat2a/LOC121908668/cxcl12b/plpp1a/fdps/hoxc9a/LOC121909074/hoxd9a/LOC121908206/zeb2b/kmt2a/LOC121913666/zeb2a/plpp3/bmp4/LOC121908944/LOC121904676/pum1/pum3"
"831","regulation of plasma lipoprotein particle levels","Biological Process",1.66544530896457,0.00442542535341133,0.0470607507197304,0.0382365271209306,"GO:0097006","24/3369","61/14261",24,"lpl/clta/LOC121897527/vldlr/prkacab/soat1/ccdc22/lipg/fech/ldlrap1b/bmp1a/cd36/apoeb/p4hb/abca5/LOC121898383/prkacbb/zdhhc8b/wash1/abca1b/plagl2/npc1/pla2g7/hdlbpa"
"832","phosphatidylinositol phosphate binding","Molecular Function",1.34316562778272,0.00444249549377557,0.0471854960078062,0.0383378817852267,"GO:1901981","66/3369","208/14261",66,"plcd1b/snx2/LOC121885219/dab2/si:ch211-195b13.1/ncf4/LOC121886496/LOC121892127/LOC121892171/wdfy2/LOC121911171/LOC121912985/LOC121907988/sh3pxd2b/LOC121888790/si:ch211-234p6.5/elmo1/picalma/LOC121898530/LOC121884975/LOC121885279/LOC121893952/washc2c/sytl2a/neurl1aa/snx27a/pikfyve/ldlrap1b/ezrb/sgk1/snx1a/snx18a/LOC121911291/slc9a1a/apba2b/LOC121896885/LOC121907338/fermt2/hip1/kcnj2a/snx27b/diaph2/pfn2b/sgk3/elmo2/LOC121910149/wipi2/plek/LOC121902437/snx11/akt1/dennd1a/cyth1a/arhgap9/LOC121881294/elmo3/LOC121894670/LOC121882398/mtmr1a/kif16ba/LOC121888930/snx5/LOC121907308/snx9b/ddhd1a/LOC121909861"
"833","small molecule catabolic process","Biological Process",1.24311086563642,0.00451103400041613,0.0478559513345467,0.038882621996384,"GO:0044282","116/3369","395/14261",116,"slc25a21/LOC121888073/tat/hgd/fah/qdpra/cd44b/LOC121889192/hexb/glulb/cdo1/ddah1/LOC121909219/pla2g15/npl/hyal1/dpydb/pck1/tgfb1a/gpia/chp1/nudt5/cemip2/impa2/aspg/LOC121895702/hpdb/sesn2/bcat2/ldha/LOC121904145/oxct1a/LOC121894435/acadvl/LOC121897527/LOC121884079/phyhd1/phyh/gusb/lrp5/aldh6a1/LOC121882323/bdh1/LOC121901688/kynu/ada/LOC121894568/LOC121884840/cpt1ab/LOC121884175/LOC121911885/sardh/adpgk/LOC121912900/fut8b/LOC121892409/hmmr/entpd3/slc9a1a/adoa/upp1/abcd3a/got1/pex5/LOC121900113/acot7/pfkpa/asrgl1/dhdh.2/inpp1/ehhadh/galm/idua/prodha/acat2/pgm1/atp2a1l/apoeb/glb1/hk1/gls2b/hibadhb/aldh5a1/auh/ppat/aldoab/aldh3a2b/abcd1/crata/LOC121884653/hmgcl/LOC121911604/xylb/LOC121882322/LOC121886625/arg2/badb/entpd4/akr1b1.2/LOC121885474/pcyox1/scly/LOC121911603/fgf2/LOC121890470/cryl1/suclg1/LOC121903708/LOC121905474/glsb/ppardb/ptenb/nt5c3a/pgk1/etfb/LOC121892283"
"834","regulation of DNA metabolic process","Biological Process",1.23018733872507,0.00452925190378531,0.0479538089525729,0.0389621306189288,"GO:0051052","127/3369","437/14261",127,"fgfr4/eya2/LOC121899291/LOC121913056/gli2a/met/cct7/vegfab/LOC121910427/axin2/niban2a/LOC121909219/dnmt1/tgfb1a/LOC121896717/cdkn2a/b/pparg/pik3ca/cdk4/tfr1b/mcm2/nucks1a/fign/xrn1/msh6/smc1a/hmgb2a/cers1/rcor2/LOC121909478/tmem161a/LOC121894026/LOC121885605/e2f8/ncapd3/tfdp1a/stag2b/egfra/LOC121909481/dek/aurkb/klf4/esco2/senp2/mapk3/hmbox1b/npas2/ube2b/ctnnb1/atrx/LOC121909480/atr/smc3/kmt2a/mcm6/cct3/msh2/vegfaa/mapk8a/mms19/timeless/ncapd2/map2k7/bcl6aa/cdkn1a/mcm4/rfc2/rgcc/bmp4/LOC121905206/LOC121891771/dscc1/cct4/clcf1/ier3/map2k4a/pcna/rpa2/LOC121897594/ticrr/LOC121892094/exosc3/gmnn/dbf4b/smoc2/uhrf1/akt1/cdk2/gdf2/e2f4/ccnd2a/e2f7/LOC121911365/cdk1/LOC121883946/hmgb1a/prkcq/LOC121902846/mis18a/endog/atad5a/dachd/trip12/LOC121888930/mcm5/gja1b/parp4/uimc1/nek2/dbf4/fgf2/sirt1/cdc7/fbxw7/LOC121894002/cdc6/cdk6/rfc3/LOC121891244/kdm1a/LOC121884400/top2b/aifm1/otub1b/gsk3ba/gnl3/cct6a"
"835","sulfur amino acid metabolic process","Biological Process",1.81414578297926,0.00453653777122903,0.0479538089525729,0.0389621306189288,"GO:0000096","18/3369","42/14261",18,"nfs1/LOC121899291/cdo1/LOC121885590/LOC121884079/gnmt/LOC121894407/sardh/mtr/gclm/adoa/LOC121900113/LOC121887334/mthfr/gclc/mthfd1b/pcyox1/LOC121892283"
"836","secondary metabolite biosynthetic process","Biological Process",1.81414578297926,0.00453653777122903,0.0479538089525729,0.0389621306189288,"GO:0044550","18/3369","42/14261",18,"rab32a/slc16a10/hps5/vps41/LOC121884079/vps33a/scd/ap3b1a/ap3m2/scdb/asip1/slc16a2/LOC121900113/cited1/ap3s1/trpc1/vps18/LOC121892283"
"837","regulation of leukocyte apoptotic process","Biological Process",1.56778030627838,0.0045741708430953,0.0482851821882984,0.0392313690293066,"GO:2000106","30/3369","81/14261",30,"gas6/cd44b/adam8a/LOC121909219/cdkn2a/b/cxcl12b/LOC121903253/kitlga/stat5a/ada/efna1a/irf7/aurkb/tsc22d3/irs2b/LOC121892275/hif1aa/mef2cb/rapgef2b/bcl6aa/bmp4/wnt5a/arg2/gpam/prkcq/LOC121889070/casp8/sirt1/LOC121884400/ptenb"
"838","determination of adult lifespan","Biological Process",1.22862783185897,0.00459563452166534,0.0482851821882984,0.0392313690293066,"GO:0008340","128/3369","441/14261",128,"itgb2/LOC121913056/plce1/tgfbr1b/LOC121908668/pik3ca/prdx1/vps41/LOC121898953/itgb3a/lrrk2/LOC121894132/ulk2/junbb/vps33a/LOC121905953/dusp8a/chd7/me2/slc39a1/xrn1/gnmt/msh6/rps6ka1/ap3b1a/srebf2/pik3r1/mapk14b/cat/rragca/xdh/tec/ap3m2/egfra/rars1/capn2b/capn1/srebf1/LOC121894422/pygmb/atp1a3a/ift140/kdrl/LOC121892156/msh2/LOC121887622/hif1aa/mapk8a/hipk2/si:dkey-103i16.6/sin3aa/nadsyn1/txnrd2.2/map2k7/pik3r3b/rragcb/me1/cnnm2b/stk11/LOC121909162/smoc1/LOC121903535/pik3r2/rps6ka2/atp2a1l/ppp2r5a/LOC121905206/dbi/mknk2b/eif4ebp2/mitfb/atp1a3b/hnrnpl/ppat/map3k9/mlx/fbxo45/rad54b/washc3/nr1h3/nfixb/atp1a2a/LOC121912626/oxr1a/ift22/pik3c3/mapk14a/akt1/insra/LOC121885318/cylda/LOC121899981/wash1/LOC121892095/LOC121907378/LOC121902846/ddx39ab/capn3b/hspa4l/tars1/LOC121911051/gna11b/ndufb5/zmynd11/LOC121887864/LOC121887614/vars1/ppp2r5eb/notch2/sirt1/htt/tsc1b/psmd11b/LOC121882193/tmem135/LOC121903708/abcc4/ndufs7/prkd3/LOC121913501/tfe3b/LOC121890155/LOC121881849/ash2l/ppt1/vps18/ptenb/LOC121892283"
"839","mitotic spindle elongation","Biological Process",2.03811439816189,0.00462252621153111,0.0482851821882984,0.0392313690293066,"GO:0000022","13/3369","27/14261",13,"mapre2/LOC121882859/LOC121888899/LOC121893952/aurkb/prc1b/cdc14b/LOC121896107/LOC121912506/aurka/kif4/LOC121891815/birc5a"
"840","acute-phase response","Biological Process",2.03811439816189,0.00462252621153111,0.0482851821882984,0.0392313690293066,"GO:0006953","13/3369","27/14261",13,"LOC121907641/stat3/tfr1b/stat5a/LOC121909478/hnrnpk/LOC121909481/epha3/LOC121908505/LOC121909480/hif1aa/cebpb/LOC121909303"
